timestamp,batch_tokens
2026-06-09T05:07:38.655000,134
2026-06-09T05:07:38.800000,134
2026-06-09T05:07:38.941000,135
2026-06-09T05:07:39.088000,136
2026-06-09T05:07:39.234000,136
2026-06-09T05:07:39.376000,136
2026-06-09T05:07:39.517000,137
2026-06-09T05:07:39.662000,139
2026-06-09T05:07:39.808000,140
2026-06-09T05:07:39.950000,142
2026-06-09T05:07:40.094000,142
2026-06-09T05:07:40.238000,142
2026-06-09T05:07:40.381000,144
2026-06-09T05:07:40.522000,145
2026-06-09T05:07:40.673000,145
2026-06-09T05:07:40.815000,147
2026-06-09T05:07:40.956000,150
2026-06-09T05:07:41.098000,151
2026-06-09T05:07:41.247000,152
2026-06-09T05:07:41.387000,153
2026-06-09T05:07:41.530000,154
2026-06-09T05:07:41.683000,160
2026-06-09T05:07:41.828000,161
2026-06-09T05:07:41.968000,161
2026-06-09T05:07:42.116000,163
2026-06-09T05:07:42.262000,164
2026-06-09T05:07:42.407000,165
2026-06-09T05:07:42.553000,166
2026-06-09T05:07:42.700000,168
2026-06-09T05:07:42.843000,172
2026-06-09T05:07:42.990000,174
2026-06-09T05:07:43.143000,178
2026-06-09T05:07:43.292000,182
2026-06-09T05:07:43.437000,186
2026-06-09T05:07:43.593000,189
2026-06-09T05:07:43.742000,190
2026-06-09T05:07:43.923000,247
2026-06-09T05:07:44.083000,223
2026-06-09T05:07:44.250000,247
2026-06-09T05:07:44.402000,208
2026-06-09T05:07:44.560000,219
2026-06-09T05:07:44.721000,223
2026-06-09T05:07:44.882000,235
2026-06-09T05:07:45.058000,239
2026-06-09T05:07:45.226000,247
2026-06-09T05:07:45.415000,253
2026-06-09T05:07:45.576000,197
2026-06-09T05:07:45.743000,201
2026-06-09T05:07:45.920000,206
2026-06-09T05:07:46.082000,206
2026-06-09T05:07:46.241000,214
2026-06-09T05:07:46.409000,215
2026-06-09T05:07:46.571000,218
2026-06-09T05:07:46.737000,222
2026-06-09T05:07:46.901000,226
2026-06-09T05:07:47.077000,230
2026-06-09T05:07:47.242000,236
2026-06-09T05:07:47.407000,241
2026-06-09T05:07:47.579000,242
2026-06-09T05:07:47.755000,248
2026-06-09T05:07:47.928000,254
2026-06-09T05:07:48.096000,171
2026-06-09T05:07:48.246000,174
2026-06-09T05:07:48.402000,177
2026-06-09T05:07:48.559000,180
2026-06-09T05:07:48.717000,181
2026-06-09T05:07:48.867000,182
2026-06-09T05:07:49.008000,183
2026-06-09T05:07:49.157000,184
2026-06-09T05:07:49.304000,190
2026-06-09T05:07:49.462000,193
2026-06-09T05:07:49.625000,196
2026-06-09T05:07:49.790000,199
2026-06-09T05:07:49.954000,202
2026-06-09T05:07:50.128000,206
2026-06-09T05:07:50.293000,210
2026-06-09T05:07:50.457000,211
2026-06-09T05:07:50.620000,212
2026-06-09T05:07:50.789000,215
2026-06-09T05:07:50.962000,215
2026-06-09T05:07:51.127000,217
