idx,t_rel_s,latency_s,status,ttft_s
520,110.8581,0.0651,ok,0.0115
521,111.0006,0.0921,ok,0.0145
522,111.1439,0.0932,ok,0.0111
523,111.2863,0.0579,ok,0.0102
524,111.4295,0.0711,ok,0.0096
525,111.5727,0.0577,ok,0.0116
526,112.0009,0.0605,ok,0.0136
527,112.1437,0.0515,ok,0.0103
528,112.2864,0.0467,ok,0.0100
529,112.4293,0.0749,ok,0.0105
530,112.5724,0.0623,ok,0.0118
531,112.7150,0.0624,ok,0.0104
532,112.8576,0.0843,ok,0.0108
533,113.1434,0.0496,ok,0.0112
534,113.2863,0.1075,ok,0.0103
535,113.4359,0.1206,ok,0.0183
536,113.5719,0.0727,ok,0.0110
537,113.7149,0.0827,ok,0.0102
538,113.8578,0.0839,ok,0.0100
539,114.0020,0.0719,ok,0.0104
540,114.2863,0.0599,ok,0.0125
541,114.4294,0.1021,ok,0.0103
542,114.5716,0.0803,ok,0.0097
543,114.7151,0.0510,ok,0.0112
544,114.8574,0.0620,ok,0.0150
545,115.0007,0.0936,ok,0.0113
546,115.1436,0.0541,ok,0.0112
547,115.2871,0.0770,ok,0.0108
548,115.4293,0.0809,ok,0.0101
549,115.5714,0.0855,ok,0.0127
550,115.7142,0.0783,ok,0.0132
551,115.8579,0.0572,ok,0.0112
552,116.0004,0.0787,ok,0.0108
553,116.1434,0.0786,ok,0.0105
554,116.4304,0.0743,ok,0.0116
555,116.5730,0.0483,ok,0.0118
556,116.7147,0.0745,ok,0.0135
557,116.8575,0.0459,ok,0.0108
558,117.1438,0.0683,ok,0.0099
559,117.2863,0.0824,ok,0.0098
560,117.4299,0.1154,ok,0.0118
561,117.7147,0.0617,ok,0.0111
562,117.8578,0.0712,ok,0.0130
563,118.0013,0.0688,ok,0.0104
564,118.2866,0.0548,ok,0.0103
565,118.5718,0.0696,ok,0.0114
566,118.7146,0.0749,ok,0.0105
567,119.0010,0.0614,ok,0.0127
568,119.1437,0.0603,ok,0.0110
569,119.5717,0.0832,ok,0.0146
570,119.7152,0.0749,ok,0.0102
571,119.8583,0.0680,ok,0.0134
572,120.1438,0.0749,ok,0.0102
573,120.2870,0.0914,ok,0.0111
574,120.4296,0.0658,ok,0.0105
575,120.5719,0.0654,ok,0.0155
576,120.8579,0.0681,ok,0.0148
577,121.0003,0.0605,ok,0.0121
578,121.1441,0.0833,ok,0.0124
579,121.2878,0.0911,ok,0.0095
580,121.5723,0.0712,ok,0.0123
581,121.7158,0.0449,ok,0.0112
582,121.8579,0.0795,ok,0.0106
583,122.0006,0.0703,ok,0.0103
584,122.1441,0.0945,ok,0.0095
585,122.2868,0.0884,ok,0.0096
586,122.4294,0.0649,ok,0.0113
587,122.5716,0.0754,ok,0.0107
588,122.7153,0.0747,ok,0.0102
589,122.8582,0.0746,ok,0.0102
590,123.0011,0.0391,ok,0.0112
591,123.1444,0.0639,ok,0.0100
592,123.2865,0.0314,ok,0.0101
593,123.4301,0.0709,ok,0.0107
594,123.5712,0.0812,ok,0.0102
595,123.7147,0.0827,ok,0.0122
596,123.8577,0.0673,ok,0.0103
597,124.0002,0.0354,ok,0.0094
598,124.1440,0.0391,ok,0.0203
599,124.2875,0.0633,ok,0.0110
600,124.4301,0.0831,ok,0.0105
601,124.5714,0.0762,ok,0.0100
602,125.1442,0.0756,ok,0.0133
603,125.2880,0.0632,ok,0.0109
604,125.4295,0.0809,ok,0.0100
605,125.7148,0.0776,ok,0.0132
606,125.8576,0.1109,ok,0.0106
607,126.0007,0.0655,ok,0.0100
608,126.1435,0.0897,ok,0.0099
609,126.2864,0.0774,ok,0.0109
610,126.4301,0.0877,ok,0.0102
611,126.5720,0.0682,ok,0.0096
612,126.7145,0.0756,ok,0.0127
613,126.8583,0.0762,ok,0.0100
614,127.0006,0.0785,ok,0.0093
615,127.1433,0.0590,ok,0.0174
616,127.2866,0.0497,ok,0.0112
617,127.4296,0.0861,ok,0.0104
618,127.5719,0.0686,ok,0.0099
619,127.7147,0.0365,ok,0.0124
620,127.8574,0.0535,ok,0.0104
621,128.0002,0.0916,ok,0.0099
622,128.1451,0.0800,ok,0.0241
623,128.4295,0.0691,ok,0.0107
624,128.5718,0.0935,ok,0.0108
625,128.7145,0.0772,ok,0.0112
626,128.8580,0.0769,ok,0.0108
627,129.0002,0.0713,ok,0.0098
628,129.1449,0.0732,ok,0.0174
629,129.2864,0.0550,ok,0.0105
630,129.4297,0.0918,ok,0.0102
631,129.7149,0.0760,ok,0.0131
632,129.8572,0.0789,ok,0.0136
633,130.0005,0.0679,ok,0.0096
634,130.1438,0.0699,ok,0.0134
635,130.2869,0.0689,ok,0.0105
636,130.4301,0.0945,ok,0.0098
637,130.5718,0.0562,ok,0.0101
638,130.7143,0.0905,ok,0.0134
639,130.8581,0.0777,ok,0.0115
640,131.0010,0.0654,ok,0.0099
641,131.1438,0.0843,ok,0.0190
642,131.2865,0.0812,ok,0.0103
