idx,t_rel_s,latency_s,status,ttft_s
692,139.0007,0.0996,ok,0.0315
693,139.1434,0.0710,ok,0.0107
694,139.4299,0.0734,ok,0.0137
695,139.5716,0.0666,ok,0.0108
696,139.7145,0.0682,ok,0.0109
697,139.8581,0.0991,ok,0.0140
698,140.0005,0.1141,ok,0.0106
699,140.1439,0.1062,ok,0.0108
700,140.4296,0.0699,ok,0.0119
701,140.5728,0.0960,ok,0.0113
702,140.7150,0.0474,ok,0.0113
703,140.8577,0.0963,ok,0.0140
704,141.0003,0.0533,ok,0.0104
705,141.1440,0.1051,ok,0.0106
706,141.4295,0.0893,ok,0.0120
707,141.5721,0.0432,ok,0.0113
708,141.7145,0.0969,ok,0.0107
709,141.8577,0.0751,ok,0.0132
710,142.0011,0.0601,ok,0.0107
711,142.1676,0.0966,ok,0.0105
712,142.5017,0.0755,ok,0.0118
713,142.6675,0.0609,ok,0.0215
714,142.8338,0.0859,ok,0.0117
715,143.1682,0.0779,ok,0.0115
716,143.3343,0.0530,ok,0.0142
717,143.5006,0.0985,ok,0.0111
718,143.6674,0.0997,ok,0.0107
719,143.8334,0.0965,ok,0.0142
720,144.0002,0.1149,ok,0.0329
721,144.1684,0.0757,ok,0.0195
722,144.3334,0.0654,ok,0.0142
723,144.5013,0.0546,ok,0.0111
724,144.6673,0.0772,ok,0.0112
725,144.8338,0.1140,ok,0.0140
726,145.0011,0.1106,ok,0.0115
727,145.1678,0.0402,ok,0.0114
728,145.3334,0.1122,ok,0.0139
729,145.6681,0.0975,ok,0.0146
730,145.8339,0.0923,ok,0.0399
731,146.0004,0.0963,ok,0.0115
732,146.1689,0.0971,ok,0.0113
733,146.5005,0.1047,ok,0.0120
734,146.6676,0.0826,ok,0.0108
735,146.8335,0.1028,ok,0.0135
736,147.0006,0.1055,ok,0.0108
737,147.1673,0.1152,ok,0.0109
738,147.5009,0.1035,ok,0.0113
739,147.6677,0.1014,ok,0.0109
740,148.0005,0.0955,ok,0.0112
741,148.1682,0.1444,ok,0.0107
742,148.3339,0.1221,ok,0.0123
743,148.5002,0.0471,ok,0.0119
744,148.6677,0.0624,ok,0.0110
745,148.8345,0.1284,ok,0.0137
746,149.1674,0.1154,ok,0.0111
747,149.3341,0.1251,ok,0.0142
748,149.6688,0.0904,ok,0.0117
749,149.8337,0.1201,ok,0.0160
750,150.0011,0.0587,ok,0.0113
751,150.1680,0.0452,ok,0.0108
752,150.3337,0.0879,ok,0.0156
753,150.5011,0.1046,ok,0.0110
754,150.6680,0.0937,ok,0.0123
755,150.8351,0.1098,ok,0.0148
756,151.0003,0.1092,ok,0.0113
757,151.1677,0.0581,ok,0.0108
758,151.3342,0.1333,ok,0.0143
759,151.5008,0.0541,ok,0.0108
760,151.8343,0.1223,ok,0.0141
761,152.0009,0.1194,ok,0.0111
762,152.1674,0.0892,ok,0.0108
763,152.3338,0.1153,ok,0.0106
764,152.5002,0.0948,ok,0.0108
765,152.6684,0.0934,ok,0.0298
766,152.8351,0.1312,ok,0.0317
767,153.0005,0.0782,ok,0.0196
768,153.4012,0.1092,ok,0.0113
769,153.6008,0.0826,ok,0.0318
770,153.8007,0.0843,ok,0.0195
771,154.0003,0.0833,ok,0.0104
772,154.2010,0.0622,ok,0.0138
773,154.4005,0.1168,ok,0.0111
774,154.8009,0.0933,ok,0.0220
775,155.0006,0.0835,ok,0.0114
776,155.2004,0.0641,ok,0.0110
777,155.4009,0.0824,ok,0.0140
778,155.6005,0.1266,ok,0.0256
779,155.8004,0.0837,ok,0.0154
780,156.0005,0.0950,ok,0.0109
781,156.2009,0.0640,ok,0.0108
782,156.4004,0.0978,ok,0.0138
783,156.6005,0.1002,ok,0.0108
784,156.8011,0.0946,ok,0.0179
785,157.0010,0.0741,ok,0.0118
786,157.5007,0.1162,ok,0.0117
787,157.7503,0.0924,ok,0.0177
788,158.0011,0.1040,ok,0.0113
789,158.2504,0.1136,ok,0.0122
790,158.5003,0.0709,ok,0.0102
791,158.7504,0.0924,ok,0.0171
792,159.0012,0.0748,ok,0.0114
793,159.5006,0.0702,ok,0.0110
794,159.7513,0.1153,ok,0.0284
795,160.0020,0.1114,ok,0.0121
796,160.6682,0.0866,ok,0.0120
797,161.0014,0.1042,ok,0.0115
798,161.3340,0.1099,ok,0.0112
799,162.0007,0.0696,ok,0.0136
800,162.3338,0.1082,ok,0.0118
801,162.6676,0.0655,ok,0.0118
802,163.0016,0.0828,ok,0.0231
803,163.3338,0.0965,ok,0.0116
804,163.6688,0.1066,ok,0.0115
805,164.0009,0.1127,ok,0.0255
806,164.5015,0.1077,ok,0.0399
807,165.0011,0.1008,ok,0.0512
808,165.5006,0.0908,ok,0.0147
809,166.0022,0.0806,ok,0.0144
810,167.0020,0.0746,ok,0.0140
811,167.5013,0.1082,ok,0.0142
812,168.0012,0.1081,ok,0.0358
813,170.0025,0.1221,ok,0.0350
814,180.0057,0.0348,ok,0.0128
815,181.0018,0.1093,ok,0.0115
816,182.0012,0.0784,ok,0.0114
817,182.5014,0.1047,ok,0.0140
818,183.0008,0.1033,ok,0.0140
819,183.5008,0.1041,ok,0.0136
820,184.0006,0.0906,ok,0.0120
821,184.5019,0.1165,ok,0.0120
822,185.0011,0.0961,ok,0.0133
823,185.5009,0.1160,ok,0.0137
824,186.0007,0.1095,ok,0.0136
825,186.3336,0.5274,ok,0.0113
826,186.6685,0.1648,ok,0.0897
827,187.0003,0.0676,ok,0.0127
828,187.3334,0.0630,ok,0.0111
829,187.6680,0.0786,ok,0.0118
830,188.3345,0.0945,ok,0.0111
831,188.6685,0.0777,ok,0.0121
832,189.0008,0.1280,ok,0.0122
833,189.2512,0.1179,ok,0.0112
834,189.5006,0.0899,ok,0.0305
835,190.0022,0.0939,ok,0.0116
836,190.2504,0.0945,ok,0.0110
837,190.5013,0.0858,ok,0.0143
838,190.7505,0.1081,ok,0.0116
839,191.0020,0.0721,ok,0.0113
840,191.2505,0.0889,ok,0.0293
841,191.7521,0.0694,ok,0.0109
842,192.2512,0.0697,ok,0.0114
843,192.7506,0.0603,ok,0.0117
844,193.0003,0.0984,ok,0.0303
845,193.2011,0.0739,ok,0.0111
846,193.4004,0.0766,ok,0.0107
847,193.8005,0.0973,ok,0.0112
848,194.2014,0.1171,ok,0.0308
849,194.4008,0.1270,ok,0.0112
850,194.6011,0.0787,ok,0.0157
851,194.8011,0.0807,ok,0.0363
852,195.0021,0.0883,ok,0.0115
853,195.2008,0.1183,ok,0.0146
854,195.4004,0.0930,ok,0.0305
855,195.6008,0.0688,ok,0.0133
856,195.8011,0.0589,ok,0.0120
857,196.0003,0.0535,ok,0.0112
858,196.2010,0.0842,ok,0.0114
859,196.4005,0.1002,ok,0.0123
860,196.6011,0.0836,ok,0.0156
861,196.8011,0.0923,ok,0.0120
862,197.0008,0.1293,ok,0.0227
863,197.2004,0.0496,ok,0.0123
864,197.4003,0.0873,ok,0.0115
865,197.8012,0.0938,ok,0.0108
866,198.2005,0.0884,ok,0.0117
867,198.4003,0.1188,ok,0.0113
868,198.6004,0.0481,ok,0.0243
869,198.8009,0.0516,ok,0.0112
870,199.0008,0.0644,ok,0.0110
871,199.2005,0.1123,ok,0.0111
872,199.4010,0.0851,ok,0.0356
873,199.6005,0.0730,ok,0.0184
874,199.8009,0.0310,ok,0.0112
875,200.0003,0.0902,ok,0.0112
876,200.2510,0.0795,ok,0.0352
877,200.5009,0.1080,ok,0.0117
878,200.7503,0.0863,ok,0.0112
879,201.0009,0.1275,ok,0.0352
880,201.2507,0.1090,ok,0.0114
881,201.5011,0.0966,ok,0.0148
882,202.0014,0.0899,ok,0.0194
883,202.2507,0.1019,ok,0.0114
884,202.5012,0.0832,ok,0.0190
885,202.7508,0.1175,ok,0.0338
886,203.2510,0.0733,ok,0.0153
887,203.5008,0.0501,ok,0.0146
888,203.7504,0.0863,ok,0.0098
889,204.0012,0.1387,ok,0.0147
890,204.3334,0.0644,ok,0.0112
891,204.6684,0.0713,ok,0.0116
892,205.0012,0.0610,ok,0.0138
893,205.3337,0.0961,ok,0.0109
894,205.6693,0.0939,ok,0.0137
895,206.0018,0.0719,ok,0.0143
896,206.3342,0.0740,ok,0.0114
897,206.6677,0.1052,ok,0.0268
898,207.0005,0.0854,ok,0.0123
899,207.3344,0.0442,ok,0.0113
900,207.6681,0.1198,ok,0.0119
901,208.0004,0.0730,ok,0.0118
902,208.5011,0.0504,ok,0.0146
903,209.0013,0.0983,ok,0.0252
904,209.5014,0.0990,ok,0.0144
905,210.0011,0.0581,ok,0.0142
906,210.5010,0.0569,ok,0.0136
907,211.0006,0.0936,ok,0.0142
908,214.0029,0.0873,ok,0.0120
909,308.0886,0.0710,ok,0.0119
910,309.0018,0.0799,ok,0.0139
911,310.0019,0.0956,ok,0.0141
912,311.0017,0.0658,ok,0.0113
913,311.5013,0.0464,ok,0.0144
914,312.0006,0.1214,ok,0.0131
915,312.5007,0.0623,ok,0.0128
916,313.0008,0.1136,ok,0.0114
917,313.5012,0.1548,ok,0.0159
918,314.3340,0.1056,ok,0.0118
919,314.6682,0.0912,ok,0.0114
920,315.0010,0.0608,ok,0.0148
921,315.3335,0.0711,ok,0.0127
922,316.0016,0.0619,ok,0.0162
923,316.3341,0.0839,ok,0.0121
924,316.6676,0.1023,ok,0.0497
925,317.2507,0.0897,ok,0.0146
926,317.5008,0.0562,ok,0.0120
927,317.7505,0.1084,ok,0.0158
928,318.0003,0.0634,ok,0.0111
929,318.2511,0.0972,ok,0.0118
930,318.5007,0.0848,ok,0.0156
931,319.0023,0.0559,ok,0.0118
932,319.2016,0.1170,ok,0.0112
933,319.4008,0.0911,ok,0.0366
934,319.6012,0.0737,ok,0.0112
935,319.8003,0.0641,ok,0.0118
936,320.2010,0.1079,ok,0.0117
937,320.4003,0.1133,ok,0.0118
938,320.6019,0.1017,ok,0.0423
939,320.8010,0.1052,ok,0.0122
940,321.0007,0.0544,ok,0.0153
941,321.2005,0.0477,ok,0.0308
942,321.8010,0.1121,ok,0.0105
943,322.0015,0.0952,ok,0.0139
944,322.1691,0.0865,ok,0.0110
945,322.3339,0.0863,ok,0.0113
946,322.5006,0.0759,ok,0.0328
947,322.6679,0.0924,ok,0.0208
948,323.0008,0.0833,ok,0.0117
949,323.1675,0.0556,ok,0.0115
950,323.3334,0.1142,ok,0.0108
951,323.6681,0.0829,ok,0.0168
952,323.8333,0.1235,ok,0.0122
953,324.0011,0.1028,ok,0.0384
954,324.3343,0.1090,ok,0.0109
955,324.5006,0.0796,ok,0.0116
956,324.6686,0.0574,ok,0.0117
957,325.0006,0.0797,ok,0.0123
958,325.1437,0.0560,ok,0.0109
959,325.2880,0.0556,ok,0.0105
960,325.7154,0.0749,ok,0.0117
961,325.8586,0.0566,ok,0.0111
962,326.0005,0.0630,ok,0.0107
963,326.1439,0.1050,ok,0.0111
964,326.2863,0.0525,ok,0.0117
965,326.5723,0.0592,ok,0.0286
966,326.7148,0.0713,ok,0.0356
967,326.8584,0.1213,ok,0.0112
968,327.1261,0.1195,ok,0.0112
969,327.2508,0.1145,ok,0.0101
970,327.5008,0.0592,ok,0.0153
971,327.6252,0.0461,ok,0.0113
972,327.7507,0.1014,ok,0.0264
973,327.8755,0.0927,ok,0.0184
974,328.1256,0.0719,ok,0.0104
975,328.2509,0.0738,ok,0.0110
976,328.5011,0.1678,ok,0.0118
977,328.6262,0.0940,ok,0.0113
978,328.7505,0.1028,ok,0.0108
979,328.8755,0.0973,ok,0.0176
980,329.0011,0.0799,ok,0.0116
981,329.1253,0.0982,ok,0.0164
982,329.2507,0.0812,ok,0.0115
983,329.3752,0.1018,ok,0.0110
984,329.5003,0.0799,ok,0.0117
985,329.6256,0.0782,ok,0.0304
986,329.7511,0.0920,ok,0.0107
987,329.8753,0.0936,ok,0.0105
988,330.0002,0.0689,ok,0.0128
989,330.2506,0.1139,ok,0.0120
990,330.3757,0.0999,ok,0.0108
991,330.6261,0.1001,ok,0.0145
992,330.7505,0.0452,ok,0.0110
993,330.8760,0.0635,ok,0.0111
994,331.0008,0.1091,ok,0.0224
995,331.1252,0.0956,ok,0.0109
996,331.2509,0.0911,ok,0.0112
997,331.3753,0.0603,ok,0.0115
998,331.5009,0.0909,ok,0.0174
999,331.6261,0.0577,ok,0.0121
1000,331.7521,0.1048,ok,0.0120
1001,331.8761,0.0472,ok,0.0119
1002,332.0008,0.0938,ok,0.0187
1003,332.1259,0.0926,ok,0.0114
1004,332.3758,0.1098,ok,0.0118
1005,332.5009,0.0950,ok,0.0320
1006,332.6253,0.0878,ok,0.0162
1007,332.7504,0.0899,ok,0.0112
1008,332.8756,0.0451,ok,0.0129
1009,333.0010,0.0985,ok,0.0106
1010,333.2509,0.0783,ok,0.0118
1011,333.5007,0.1016,ok,0.0338
1012,333.6256,0.0854,ok,0.0118
1013,333.7502,0.0998,ok,0.0126
1014,333.8753,0.0581,ok,0.0108
1015,334.0017,0.0608,ok,0.0100
1016,334.1258,0.1178,ok,0.0287
1017,334.2509,0.0977,ok,0.0133
1018,334.3758,0.0915,ok,0.0118
1019,334.5006,0.0758,ok,0.0107
1020,334.6257,0.0840,ok,0.0106
1021,334.7511,0.0914,ok,0.0336
1022,334.8758,0.1007,ok,0.0108
1023,335.0007,0.0805,ok,0.0103
1024,335.1255,0.1001,ok,0.0096
1025,335.2509,0.1125,ok,0.0108
1026,335.3756,0.1285,ok,0.0133
1027,335.5007,0.0645,ok,0.0117
1028,335.6256,0.0934,ok,0.0237
1029,335.7504,0.0565,ok,0.0115
1030,336.0004,0.0988,ok,0.0112
1031,336.1264,0.0698,ok,0.0187
1032,336.3756,0.0913,ok,0.0115
1033,336.6253,0.0632,ok,0.0105
1034,336.8760,0.1215,ok,0.0166
1035,337.0007,0.0752,ok,0.0109
1036,337.1252,0.0827,ok,0.0268
1037,337.3754,0.0365,ok,0.0113
1038,337.7506,0.1062,ok,0.0171
1039,337.8762,0.0892,ok,0.0106
1040,338.1259,0.0962,ok,0.0182
1041,338.2504,0.0993,ok,0.0117
1042,338.3771,0.0532,ok,0.0113
1043,338.5005,0.1088,ok,0.0321
1044,338.6256,0.1073,ok,0.0126
1045,338.7521,0.0483,ok,0.0117
1046,338.8758,0.0818,ok,0.0120
1047,339.0008,0.0963,ok,0.0107
1048,339.1254,0.0693,ok,0.0116
1049,339.2510,0.0850,ok,0.0117
1050,339.3755,0.0835,ok,0.0162
1051,339.5003,0.1016,ok,0.0115
1052,339.6252,0.0508,ok,0.0106
1053,339.7503,0.0644,ok,0.0103
1054,339.8759,0.0901,ok,0.0269
1055,340.2514,0.1185,ok,0.0113
1056,340.3761,0.0596,ok,0.0101
1057,340.5010,0.0587,ok,0.0112
1058,340.6260,0.0807,ok,0.0265
1059,340.7509,0.0723,ok,0.0109
1060,340.8765,0.1158,ok,0.0140
1061,341.0006,0.0950,ok,0.0120
1062,341.1257,0.1120,ok,0.0112
1063,341.2519,0.0805,ok,0.0106
1064,341.3755,0.0696,ok,0.0134
1065,341.5005,0.1081,ok,0.0151
1066,341.6261,0.0853,ok,0.0117
1067,341.7506,0.1027,ok,0.0108
1068,341.8756,0.1168,ok,0.0105
1069,342.0006,0.0762,ok,0.0101
1070,342.1261,0.0883,ok,0.0171
1071,342.2518,0.1056,ok,0.0150
1072,342.5019,0.0998,ok,0.0113
1073,342.7510,0.0510,ok,0.0112
1074,342.8755,0.0924,ok,0.0331
1075,343.0002,0.0902,ok,0.0107
1076,343.1256,0.1395,ok,0.0108
1077,343.2504,0.0638,ok,0.0110
1078,343.3755,0.1199,ok,0.0115
1079,343.5006,0.0779,ok,0.0100
1080,343.6258,0.1126,ok,0.0345
1081,343.8758,0.0841,ok,0.0151
1082,344.1254,0.0637,ok,0.0109
1083,344.2504,0.0542,ok,0.0103
1084,344.3768,0.1183,ok,0.0347
1085,344.5003,0.1061,ok,0.0101
1086,344.6256,0.0963,ok,0.0113
1087,344.7510,0.0742,ok,0.0107
1088,344.8755,0.0770,ok,0.0111
1089,345.0007,0.0705,ok,0.0264
1090,345.1255,0.1220,ok,0.0105
1091,345.2507,0.1490,ok,0.0097
1092,345.3752,0.0854,ok,0.0112
1093,345.5008,0.0799,ok,0.0106
1094,345.6259,0.1477,ok,0.0321
1095,345.7503,0.0835,ok,0.0117
1096,345.8760,0.1153,ok,0.0121
1097,346.1267,0.0771,ok,0.0108
1098,346.2510,0.0775,ok,0.0159
1099,346.3757,0.1378,ok,0.0130
1100,346.5006,0.1166,ok,0.0111
1101,346.6254,0.0716,ok,0.0114
1102,346.8753,0.0909,ok,0.0208
1103,347.0005,0.0701,ok,0.0109
1104,347.1258,0.1198,ok,0.0114
1105,347.2508,0.0944,ok,0.0106
1106,347.3754,0.0675,ok,0.0118
1107,347.5001,0.1179,ok,0.0194
1108,347.6252,0.0807,ok,0.0115
1109,347.7511,0.1389,ok,0.0108
1110,347.8752,0.0748,ok,0.0111
1111,348.0002,0.1064,ok,0.0108
1112,348.1259,0.1174,ok,0.0115
1113,348.2505,0.0969,ok,0.0114
1114,348.3755,0.1011,ok,0.0123
1115,348.5008,0.0906,ok,0.0114
1116,348.6255,0.0742,ok,0.0112
1117,348.7509,0.0748,ok,0.0101
1118,348.8759,0.1096,ok,0.0138
1119,349.2510,0.0915,ok,0.0108
1120,349.3758,0.1408,ok,0.0132
1121,349.5003,0.0970,ok,0.0107
1122,350.0010,0.1192,ok,0.0119
1123,350.1254,0.0985,ok,0.0099
1124,350.2511,0.0814,ok,0.0108
1125,350.3757,0.1148,ok,0.0131
1126,350.5008,0.0728,ok,0.0112
1127,350.6269,0.1120,ok,0.0254
1128,350.7501,0.1062,ok,0.0107
1129,350.8756,0.1202,ok,0.0123
1130,351.0010,0.0764,ok,0.0103
1131,351.1256,0.1056,ok,0.0377
1132,351.2505,0.1032,ok,0.0111
1133,351.3759,0.1148,ok,0.0128
1134,351.5009,0.0692,ok,0.0105
1135,351.6254,0.1268,ok,0.0442
1136,351.7508,0.1202,ok,0.0103
1137,351.8752,0.0867,ok,0.0113
1138,352.0001,0.0349,ok,0.0113
1139,352.1254,0.0892,ok,0.0110
1140,352.2517,0.0825,ok,0.0111
1141,352.5007,0.0772,ok,0.0143
1142,352.6252,0.0952,ok,0.0112
1143,352.7506,0.0622,ok,0.0109
1144,352.8760,0.0613,ok,0.0106
1145,353.0007,0.1071,ok,0.0408
1146,353.1271,0.1097,ok,0.0114
1147,353.2511,0.0460,ok,0.0110
1148,353.3754,0.0923,ok,0.0209
1149,353.5009,0.1147,ok,0.0120
1150,353.6258,0.0764,ok,0.0105
1151,354.0007,0.0593,ok,0.0100
1152,354.1253,0.0881,ok,0.0372
1153,354.2507,0.0895,ok,0.0110
1154,354.5006,0.1034,ok,0.0119
1155,354.6253,0.0510,ok,0.0106
1156,354.8756,0.0785,ok,0.0108
1157,355.1255,0.0916,ok,0.0113
1158,355.2504,0.0843,ok,0.0098
1159,355.3761,0.0655,ok,0.0111
1160,355.5020,0.0871,ok,0.0137
1161,355.6265,0.0507,ok,0.0145
1162,355.8757,0.0853,ok,0.0117
1163,356.0003,0.0807,ok,0.0121
1164,356.2505,0.0535,ok,0.0112
1165,356.3763,0.0903,ok,0.0305
1166,356.5009,0.0925,ok,0.0124
1167,356.6255,0.0637,ok,0.0109
1168,356.7504,0.0860,ok,0.0111
1169,356.8756,0.1159,ok,0.0270
1170,357.0017,0.1157,ok,0.0116
1171,357.1447,0.1029,ok,0.0111
1172,357.2868,0.0517,ok,0.0110
1173,357.4299,0.0744,ok,0.0150
1174,357.5727,0.0498,ok,0.0110
1175,357.7147,0.1203,ok,0.0176
1176,357.8574,0.1004,ok,0.0113
1177,358.0010,0.0800,ok,0.0124
1178,358.1433,0.0964,ok,0.0115
1179,358.5724,0.0908,ok,0.0186
1180,358.7145,0.0875,ok,0.0110
1181,359.0004,0.1109,ok,0.0115
1182,359.1436,0.0913,ok,0.0111
1183,359.2880,0.0385,ok,0.0096
1184,359.4309,0.0609,ok,0.0321
1185,359.5722,0.0916,ok,0.0349
1186,359.7151,0.0931,ok,0.0110
1187,359.8574,0.1015,ok,0.0117
1188,360.0002,0.0827,ok,0.0130
1189,360.1433,0.0910,ok,0.0109
1190,360.2875,0.1261,ok,0.0126
1191,360.4300,0.1013,ok,0.0140
1192,360.7147,0.1005,ok,0.0113
1193,360.8576,0.0810,ok,0.0109
1194,361.0008,0.0990,ok,0.0110
1195,361.1441,0.1196,ok,0.0106
1196,361.2870,0.0834,ok,0.0104
1197,361.5719,0.0946,ok,0.0133
1198,361.7148,0.1074,ok,0.0112
1199,362.0007,0.0910,ok,0.0118
1200,362.1449,0.0489,ok,0.0112
1201,362.2871,0.0437,ok,0.0114
1202,362.4301,0.1176,ok,0.0110
1203,362.5720,0.0674,ok,0.0112
1204,362.7147,0.1190,ok,0.0108
1205,362.8579,0.1153,ok,0.0106
1206,363.0004,0.0921,ok,0.0115
1207,363.2869,0.0684,ok,0.0106
1208,363.5718,0.0688,ok,0.0115
1209,363.7149,0.0708,ok,0.0097
1210,363.8590,0.0641,ok,0.0100
1211,364.0006,0.0832,ok,0.0188
1212,364.1681,0.0794,ok,0.0096
1213,364.5010,0.0712,ok,0.0114
1214,364.6675,0.1289,ok,0.0110
1215,365.1681,0.0793,ok,0.0117
1216,365.3337,0.0881,ok,0.0354
1217,365.5012,0.0957,ok,0.0242
1218,365.6672,0.0952,ok,0.0133
1219,365.8348,0.0747,ok,0.0103
1220,366.0009,0.0738,ok,0.0113
1221,366.3342,0.0470,ok,0.0113
1222,366.5017,0.1029,ok,0.0122
1223,366.6678,0.0965,ok,0.0106
1224,366.8336,0.0637,ok,0.0109
1225,367.0017,0.1013,ok,0.0379
1226,367.1672,0.0933,ok,0.0110
1227,367.3337,0.0926,ok,0.0105
1228,367.5007,0.0930,ok,0.0135
1229,367.6681,0.1140,ok,0.0113
1230,367.8333,0.0945,ok,0.0117
1231,368.0012,0.0855,ok,0.0142
1232,368.1680,0.1098,ok,0.0112
1233,368.3341,0.1033,ok,0.0109
1234,368.5008,0.1036,ok,0.0142
1235,368.6677,0.1049,ok,0.0108
1236,368.8339,0.0592,ok,0.0111
1237,369.0004,0.0797,ok,0.0141
1238,369.1685,0.0604,ok,0.0109
1239,369.3343,0.0808,ok,0.0108
1240,369.5006,0.0660,ok,0.0144
1241,369.6679,0.0770,ok,0.0108
1242,369.8333,0.0529,ok,0.0111
1243,370.0006,0.0341,ok,0.0129
1244,370.1680,0.0497,ok,0.0112
1245,370.3340,0.1180,ok,0.0110
1246,370.5003,0.0751,ok,0.0143
1247,370.6678,0.0947,ok,0.0117
1248,370.8348,0.0917,ok,0.0111
1249,371.0009,0.1006,ok,0.0132
1250,371.2009,0.0739,ok,0.0106
1251,371.4012,0.0541,ok,0.0109
1252,371.6006,0.0978,ok,0.0114
1253,371.8007,0.1245,ok,0.0306
1254,372.0003,0.0788,ok,0.0172
1255,372.4006,0.0827,ok,0.0117
1256,372.6008,0.0944,ok,0.0143
1257,372.8006,0.0864,ok,0.0098
1258,373.0002,0.1089,ok,0.0110
1259,373.2005,0.0994,ok,0.0144
1260,373.4012,0.0856,ok,0.0103
1261,373.8014,0.0844,ok,0.0119
1262,374.0012,0.0943,ok,0.0211
1263,374.4012,0.0625,ok,0.0114
1264,374.8013,0.0983,ok,0.0117
1265,375.0009,0.0853,ok,0.0119
1266,375.2006,0.0322,ok,0.0119
1267,375.4013,0.0749,ok,0.0111
1268,375.6005,0.1166,ok,0.0186
1269,375.8005,0.0912,ok,0.0120
1270,376.2013,0.0883,ok,0.0114
1271,376.4010,0.1138,ok,0.0105
1272,376.6012,0.1374,ok,0.0130
1273,376.8009,0.1139,ok,0.0129
1274,377.2514,0.0703,ok,0.0146
1275,377.5011,0.0832,ok,0.0120
1276,377.7509,0.0823,ok,0.0147
1277,378.0007,0.1079,ok,0.0108
1278,378.2521,0.0657,ok,0.0143
1279,378.5012,0.0779,ok,0.0100
1280,378.7507,0.0856,ok,0.0138
1281,379.0007,0.0838,ok,0.0112
1282,379.2510,0.0715,ok,0.0142
1283,379.7513,0.0889,ok,0.0141
1284,380.0006,0.0864,ok,0.0114
1285,380.2505,0.0756,ok,0.0113
1286,380.5015,0.1072,ok,0.0110
1287,380.7521,0.0975,ok,0.0143
1288,381.0010,0.0598,ok,0.0108
1289,381.2513,0.1133,ok,0.0348
1290,381.5009,0.1059,ok,0.0110
1291,381.7523,0.0859,ok,0.0141
1292,382.0007,0.0836,ok,0.0207
1293,382.3337,0.0499,ok,0.0113
1294,382.6691,0.0956,ok,0.0110
1295,383.0022,0.0780,ok,0.0116
1296,383.3337,0.1199,ok,0.0328
1297,383.6681,0.0944,ok,0.0111
1298,384.0020,0.0991,ok,0.0113
1299,384.3336,0.1095,ok,0.0123
1300,384.6676,0.0858,ok,0.0118
1301,385.3343,0.0874,ok,0.0177
1302,385.6683,0.0838,ok,0.0129
1303,386.0007,0.1073,ok,0.0117
1304,386.3336,0.0928,ok,0.0367
1305,386.6679,0.1014,ok,0.0116
1306,387.0007,0.1140,ok,0.0115
1307,388.0011,0.0517,ok,0.0161
1308,388.5015,0.1059,ok,0.0107
1309,389.0011,0.1102,ok,0.0219
1310,390.0015,0.0991,ok,0.0116
1311,391.0019,0.0942,ok,0.0228
1312,391.5008,0.0953,ok,0.0101
1313,392.5013,0.0717,ok,0.0122
1314,395.0027,0.0942,ok,0.0117
1315,396.0012,0.1004,ok,0.0111
1316,397.0018,0.0925,ok,0.0102
1317,398.0016,0.0897,ok,0.0109
1318,399.0015,0.0542,ok,0.0124
1319,400.0030,0.1049,ok,0.0332
1320,403.0040,0.0928,ok,0.0109
1321,405.0023,0.0845,ok,0.0118
1322,406.0020,0.0986,ok,0.0114
1323,407.0018,0.1293,ok,0.0318
1324,408.0012,0.0797,ok,0.0120
1325,409.0011,0.1091,ok,0.0121
1326,410.0014,0.1096,ok,0.0116
1327,411.0012,0.0707,ok,0.0114
1328,412.0011,0.0986,ok,0.0149
1329,413.0019,0.0811,ok,0.0110
1330,415.0023,0.0981,ok,0.0251
1331,416.0016,0.0832,ok,0.0204
1332,417.0020,0.0716,ok,0.0169
1333,417.5013,0.0698,ok,0.0103
1334,418.5013,0.0858,ok,0.0111
1335,419.0019,0.0642,ok,0.0112
1336,420.0015,0.0743,ok,0.0143
1337,420.6687,0.0873,ok,0.0106
1338,421.0005,0.0762,ok,0.0100
1339,421.3342,0.1019,ok,0.0114
1340,421.6676,0.1453,ok,0.0120
1341,422.0004,0.0572,ok,0.0116
1342,422.2511,0.1063,ok,0.0139
1343,422.5018,0.1087,ok,0.0124
1344,422.7510,0.1053,ok,0.0136
1345,423.0017,0.0965,ok,0.0226
1346,423.5008,0.0464,ok,0.0113
1347,423.7507,0.1105,ok,0.0322
1348,424.0005,0.1083,ok,0.0102
1349,424.4014,0.0989,ok,0.0115
1350,424.6007,0.1334,ok,0.0113
1351,424.8004,0.0453,ok,0.0130
1352,425.0011,0.0553,ok,0.0110
1353,425.2018,0.1071,ok,0.0116
1354,425.4011,0.0961,ok,0.0196
1355,425.8009,0.1099,ok,0.0139
1356,426.0011,0.0640,ok,0.0165
1357,426.2005,0.0687,ok,0.0161
1358,426.8010,0.0887,ok,0.0121
1359,427.0009,0.0639,ok,0.0116
1360,427.1691,0.0897,ok,0.0291
1361,427.3341,0.0588,ok,0.0181
1362,427.5002,0.0934,ok,0.0098
1363,427.6679,0.0796,ok,0.0121
1364,427.8338,0.1189,ok,0.0119
1365,428.0009,0.1097,ok,0.0109
1366,428.1679,0.0925,ok,0.0110
1367,428.3338,0.0853,ok,0.0116
1368,428.6676,0.0583,ok,0.0330
1369,428.8333,0.0673,ok,0.0215
1370,429.0009,0.0728,ok,0.0103
1371,429.1441,0.0604,ok,0.0155
