rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
1acf745cb5f84dcab59c7bc0de88904e,5.0054,0.0417,1.8744,80,0.0232,0.0508,1,80,80,80,
a07fe5cd46064af7915fd857852dee99,5.0718,0.0569,1.9138,80,0.0235,0.0508,0,80,80,80,
5dc186e019704534bbaffb580d2ef818,5.1438,0.0439,1.8985,80,0.0235,0.0508,1,80,80,80,
10a5040467234f8dabe6ec92de2b6eb2,5.2162,0.0397,1.8834,80,0.0233,0.0509,0,80,80,80,
37a572825dfe4d519ff8f333321f7605,5.2867,0.0404,1.8698,80,0.0232,0.0508,1,80,80,80,
6477a5ea48304e3cb1eabdf703d4356f,5.3573,0.0406,1.8552,80,0.0230,0.0508,0,80,80,80,
b3c95316f236466dacfefc43c746ab11,5.4295,0.0434,1.8531,80,0.0229,0.0508,1,80,80,80,
b24891c0abd74f69b002a973dfcf9e11,5.5021,0.0397,1.8367,80,0.0227,0.0508,0,80,80,80,
991a3742b03f4461846eaecaa3cd2d40,5.5723,0.0424,1.8277,80,0.0226,0.0508,1,80,80,80,
c45b31ce4bf54dc883d10285777c82da,5.6434,0.0396,1.8139,80,0.0225,0.0508,0,80,80,80,
3784b9ef127e4573946b894dc885c37a,5.7156,0.0380,1.7987,80,0.0223,0.0508,1,80,80,80,
b9ce88f3a0824b61af7e2b3433a4eec2,5.7864,0.0343,1.7849,80,0.0222,0.0508,0,80,80,80,
6279fb0896ef49f7b0e19c38f9c57652,5.8584,0.0552,1.7910,80,0.0220,0.0508,1,80,80,80,
90bca1d9cd0a419d9331be43c0955e2b,5.9289,0.0531,1.7775,80,0.0218,0.0508,0,80,80,80,
a737c21d2df14f73b3e771659d83df37,6.0005,0.0518,1.7644,80,0.0217,0.0508,1,80,80,80,
3de315e062d8478b9310329da3bbaf2f,6.0716,0.0474,1.7549,80,0.0216,0.0508,0,80,80,80,
7165ae11e9b2400086c36c4f48859b12,6.1432,0.0460,1.7565,80,0.0217,0.0511,1,80,80,80,
5feae751167a41d19eabcfa21715c4c5,6.2147,0.0565,1.7414,80,0.0213,0.0508,0,80,80,80,
f5ad7755eeec437bb1c797f451d941cd,6.2863,0.0387,1.7069,80,0.0211,0.0508,1,80,80,80,
d445e17920df481598ec0c4421d46833,6.3587,0.0354,1.6907,80,0.0210,0.0508,0,80,80,80,
33f2d047f7ba41f28f1f3b3e57724c78,6.4294,0.0537,1.6946,80,0.0208,0.0508,1,80,80,80,
27aec4dcde52453faf45ea73eac577d9,6.5003,0.0508,1.6830,80,0.0207,0.0508,0,80,80,80,
e1fd08d7cf304f9e8b6365375dbbaebe,6.5721,0.0481,1.6718,80,0.0206,0.0508,1,80,80,80,
78e5b08dd28b4fe995692c1b24b93f7f,6.6434,0.0450,1.6578,80,0.0204,0.0508,0,80,80,80,
