rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
5321fb5cefeb46f0afc22e95ff9d7fdd,5.0054,0.0241,0.6681,80,0.0082,0.0281,1,80,80,80,
58e8f21b11fa4c8f81b5d3318778ff5b,5.0720,0.0339,0.6566,80,0.0079,0.0160,0,80,80,80,
c0b1368caa1742839198bad1f4183469,5.1433,0.0189,0.6431,80,0.0079,0.0160,0,80,80,80,
542578dd82794b63b1ef220efbf266db,5.2146,0.0220,0.6434,80,0.0079,0.0160,0,80,80,80,
c48658736f384ddaaee5bf3ad13edc7b,5.2864,0.0211,0.6427,80,0.0079,0.0160,0,80,80,80,
04b3f692badf4ce7a6be360d58676852,5.3580,0.0213,0.6414,80,0.0079,0.0159,0,80,80,80,
5831d22cd8f2405a9232c5141bb8533f,5.4289,0.0217,0.6432,80,0.0079,0.0160,0,80,80,80,
c272d32241a4476a8c63f1c88fb2a1c6,5.5002,0.0221,0.6429,80,0.0079,0.0160,0,80,80,80,
a971643f1d064a70aae5e39030b98640,5.5724,0.0172,0.6384,80,0.0079,0.0151,0,80,80,80,
1fbd3a8f6ca74e9e9845031dbe5662d1,5.6436,0.0224,0.6480,80,0.0079,0.0164,0,80,80,80,
7ac14c69356340ba869e448140388a72,5.7147,0.0212,0.6554,80,0.0080,0.0165,1,80,80,80,
05fce88199ef497ca2cc98c06ebaa2a7,5.7865,0.0206,0.6440,80,0.0079,0.0165,0,80,80,80,
ef3878de3b9e41489025366563af8c3b,5.8577,0.0206,0.6456,80,0.0079,0.0166,0,80,80,80,
d58cfee3cacb4fb7913fd50031da0768,5.9289,0.0207,0.6522,80,0.0080,0.0197,0,80,80,80,
ca33bd3860ea43ad9e0afa73a5413600,6.0007,0.0204,0.6616,80,0.0081,0.0197,0,80,80,80,
9b167bd0d4124f339021e602a29f5e0e,6.0718,0.0211,0.6698,80,0.0082,0.0197,0,80,80,80,
aeaa8f38b8f24c77b649ad23c34c00d7,6.1432,0.0206,0.6706,80,0.0082,0.0197,0,80,80,80,
531d186e931b40e1b5d671313ffaf682,6.2149,0.0198,0.6561,80,0.0081,0.0197,0,80,80,80,
718cfb8bf34a45f38dd60750f2ecbeae,6.2859,0.0199,0.6498,80,0.0080,0.0197,0,80,80,80,
27088afd3c97428280be4ca0726ba9c5,6.3574,0.0190,0.6508,80,0.0080,0.0197,0,80,80,80,
2460203987f8428692b5884692817b75,6.4290,0.0221,0.6575,80,0.0080,0.0197,1,80,80,80,
382e423f558e4dfd9af0979eb6b656ca,6.5010,0.0217,0.6371,80,0.0078,0.0163,0,80,80,80,
833139bcf7c243739bd8e958782e29f7,6.5719,0.0177,0.6133,80,0.0075,0.0159,0,80,80,80,
f52c1893790a44f7b876b4f7521bf78e,6.6431,0.0269,0.5960,80,0.0072,0.0159,0,80,80,80,
171e078914724cd9bdef6d0852b2337d,6.7146,0.0198,0.5729,80,0.0070,0.0159,0,80,80,80,
73d64a4a6f144e2dba5ec18a5ed8066b,6.7868,0.0196,0.5544,80,0.0068,0.0159,0,80,80,80,
6a33b8a5f00f43eeb46a039c61efa12f,6.8576,0.0205,0.5375,80,0.0065,0.0159,0,80,80,80,
e4590bd042f44e22921c15877cdc1573,6.9293,0.0211,0.5123,80,0.0062,0.0076,0,80,80,80,
2b4360b425c9453d8b5eef636cf3f1cc,11.0044,0.0215,0.7144,80,0.0088,0.1037,0,80,80,80,
