rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
a928f8fbb3c44098bfdd69e93cfc2486,5.0054,0.0301,0.6308,80,0.0076,0.0273,1,80,80,80,
696b9bf576714987a59b20b9b8831aab,5.0724,0.0312,0.5831,80,0.0070,0.0158,0,80,80,80,
00b48764b9924a04a8a6a59ee77fa7bd,5.1435,0.0204,0.5264,80,0.0064,0.0158,0,80,80,80,
ec70023e694d4c26a2e61c146fdc2a19,5.2151,0.0161,0.4710,80,0.0058,0.0158,0,80,80,80,
986c942f84174cac8af1c44dc28c0759,5.2858,0.0206,0.4184,80,0.0050,0.0159,0,80,80,80,
d3b282f306e742979bc235d4fcbc41b6,5.3578,0.0171,0.3808,80,0.0046,0.0158,0,80,80,80,
fea0eb66d2524a9db7c72bc78d82be0c,5.4292,0.0206,0.3853,80,0.0046,0.0158,0,80,80,80,
dec1ef443f3a4ef985aca4c585bd41ac,5.5001,0.0188,0.3822,80,0.0046,0.0159,0,80,80,80,
db4fcd6c6212405799f72ee0c87c9467,5.5723,0.0227,0.3850,80,0.0046,0.0145,0,80,80,80,
abef00683eb94793b162a166f01d5e83,5.6430,0.0092,0.4066,80,0.0050,0.0158,0,80,80,80,
42b311a6554b40a0a6ba8cdb16f6e66c,5.7151,0.0165,0.6195,80,0.0076,0.0158,1,80,80,80,
1fac30c4260f4e9ab31ce77c22cb1ce0,5.7862,0.0211,0.5663,80,0.0069,0.0157,0,80,80,80,
c0aecb48d14846c5ae8f2c0b76aae289,5.8576,0.0176,0.5172,80,0.0063,0.0158,0,80,80,80,
7dc9f9ae34534c928e7d8f47a1a0f5be,5.9290,0.0212,0.4637,80,0.0056,0.0157,0,80,80,80,
e34c796996c647eda578c88226aafcc0,6.0010,0.0182,0.4080,80,0.0049,0.0145,0,80,80,80,
07db3fc1b7ed4981b2bbab15e64fa33f,6.0718,0.0193,0.3535,80,0.0042,0.0144,0,80,80,80,
d48ae61517594dc9a946b6f340045d82,6.1437,0.0174,0.3307,80,0.0040,0.0144,0,80,80,80,
7f2f26d77ec4471bbd3086793ebb36c8,6.2153,0.0217,0.3359,80,0.0040,0.0144,0,80,80,80,
375c7f56126e414a91bde4273f382794,6.2865,0.0184,0.3367,80,0.0040,0.0154,0,80,80,80,
d8c1962d6a2947f1a40bb515781e06f2,6.3577,0.0096,0.4114,80,0.0051,0.0154,0,80,80,80,
045306623c1e4803ba39cae2938bf3d4,6.4288,0.0187,0.6375,80,0.0078,0.0239,1,80,80,80,
8d3a7235a0d243dd9b9cbd7a3544e54e,6.5003,0.0164,0.5816,80,0.0072,0.0239,0,80,80,80,
d22bdd6bf3fc4b2e855b55b262bdaea8,6.5717,0.0234,0.5284,80,0.0064,0.0239,0,80,80,80,
b95c032e897f4146b6ba0bbd4dcc3dc3,6.6433,0.0209,0.4731,80,0.0057,0.0239,0,80,80,80,
95c2014ed5c64fae80f864afb136c448,6.7152,0.0191,0.4170,80,0.0050,0.0239,0,80,80,80,
221b7fad8dd24681a10063e275f6a39f,6.7863,0.0201,0.3581,80,0.0043,0.0188,0,80,80,80,
4e016f1a7fd0459e9d2c767d1086396f,6.8577,0.0168,0.3023,80,0.0036,0.0144,0,80,80,80,
88104c6e69b64a078b7ce39acfeba918,6.9294,0.0190,0.2446,80,0.0029,0.0077,0,80,80,80,
2896c16056b74896a1b97219b83937df,11.0040,0.0138,0.1704,80,0.0020,0.0141,0,80,80,80,
9bdd8672a108462db4ce8ad92493930f,11.0717,0.0107,0.4067,80,0.0050,0.0202,0,80,80,80,
718219d3dc634dbb8ed0fc74e3221e90,11.1437,0.0170,0.6260,80,0.0077,0.0202,1,80,80,80,
432d4890c2654e3cbd98fa424780a039,11.2150,0.0208,0.5729,80,0.0070,0.0145,0,80,80,80,
e58a1e0256884e3d90b343b59bb3fa52,11.2864,0.0158,0.5204,80,0.0064,0.0146,0,80,80,80,
04c41a091aec4b2cb29e4fbe2b54b2d8,11.3576,0.0189,0.4673,80,0.0057,0.0146,0,80,80,80,
38fb51abe20e4ffaa2679dc24210998b,11.4289,0.0219,0.4123,80,0.0049,0.0144,0,80,80,80,
b1fdc5771d2949a68e54e3ad61e9d046,11.5004,0.0193,0.3573,80,0.0043,0.0144,0,80,80,80,
0b488a6205254fe7b5f822c0125e7c9f,11.5720,0.0202,0.3500,80,0.0042,0.0142,0,80,80,80,
1b6f13a2265543ed913514cf2491e6de,11.6436,0.0173,0.3481,80,0.0042,0.0143,0,80,80,80,
97fa2ee030754fb6ab95958b6fd4f727,11.7153,0.0204,0.3515,80,0.0042,0.0143,0,80,80,80,
f3fb19a496164e71acc326f7adce52bd,11.7864,0.0095,0.4252,80,0.0053,0.0154,0,80,80,80,
f22913d8a2c54a7d82ab8179c9d255af,11.8575,0.0160,0.6242,80,0.0077,0.0154,1,80,80,80,
d7e0f7e80aea4b01b29b8a10093305c5,11.9292,0.0204,0.5707,80,0.0070,0.0154,0,80,80,80,
70fd6558fcfe40008310e5e30648f7cb,12.0009,0.0177,0.5222,80,0.0064,0.0153,0,80,80,80,
27e3d2e391bf4955a033277d53930756,12.0720,0.0298,0.4660,80,0.0055,0.0148,0,80,80,80,
718e6edd075e436bbb0f655e5c63d045,12.1431,0.0193,0.4095,80,0.0049,0.0148,0,80,80,80,
8a70dd6b140342cf896e9be27d523a07,12.2147,0.0169,0.3543,80,0.0043,0.0148,0,80,80,80,
47163158177f4343a483866d34cd229d,12.2861,0.0203,0.3462,80,0.0041,0.0149,0,80,80,80,
4435f2deb2bc4c28a3c7a47c4a629f19,12.3581,0.0169,0.3446,80,0.0041,0.0149,0,80,80,80,
7cd860731e5946fc9a7aae47c19561a2,12.4289,0.0191,0.3504,80,0.0042,0.0149,0,80,80,80,
86048931778e454aa762029af60a29ab,12.5010,0.0094,0.4191,80,0.0052,0.0150,0,80,80,80,
