rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
e49c012c20654fffb5ee36b1841f2284,5.0054,0.0307,0.7652,80,0.0093,0.0269,1,80,80,80,
0c4b90494f774cb4ba90b7d9787288f9,5.0718,0.0328,0.7793,80,0.0094,0.0228,0,80,80,80,
80379c14f607465bb51b54813a18841b,5.1437,0.0217,0.7897,80,0.0097,0.0228,0,80,80,80,
8e01bbbb82294226a4a0c6a576889784,5.2151,0.0200,0.8152,80,0.0101,0.0228,0,80,80,80,
4517a1560ae649ab8bc40e60782c5606,5.2864,0.0208,0.8331,80,0.0103,0.0228,1,80,80,80,
f5443c1750414216b94803830ccc74fa,5.3575,0.0234,0.9277,80,0.0114,0.1058,0,80,80,80,
5845eddfcfba43d284b4d96e93dc7638,5.4294,0.0225,0.9596,80,0.0119,0.1058,0,80,80,80,
e123251e43914e2fb95dc1f95dfdbe56,5.5009,0.0226,0.9603,80,0.0119,0.1058,0,80,80,80,
0bb5de203364454498b43fdcfb5149ca,5.5721,0.0239,0.9603,80,0.0119,0.1056,1,80,80,80,
af06b7db2b2f4f8487ba933c1b15e4c2,5.6433,0.0269,0.9612,80,0.0118,0.1058,0,80,80,80,
3aa1c9320e6e40a4bc6726d634e35ede,5.7153,0.0263,0.9633,80,0.0119,0.1056,0,80,80,80,
be6857e82b58440bb5414e14064eb404,5.7860,0.0181,0.9590,80,0.0119,0.1058,0,80,80,80,
5dd2e1bfd1654e2c8275f47a6dc6c3a1,5.8575,0.0202,0.9609,80,0.0119,0.1057,1,80,80,80,
f76758748be24174a14a4e460348bdc1,5.9292,0.0196,0.9637,80,0.0120,0.1056,0,80,80,80,
65406738a5eb49d29184d2cfed6373fc,6.0007,0.0197,0.9665,80,0.0120,0.1057,0,80,80,80,
5b74e8d04162417082a61cdd2b091124,6.0720,0.0195,0.9614,80,0.0119,0.1058,0,80,80,80,
820b975ca2c34475a41d00ffcf8b5004,6.1433,0.0205,0.9545,80,0.0118,0.1058,1,80,80,80,
6bbfb8a705474ad28b30fdd8af79b0b3,6.2148,0.0797,0.9201,80,0.0106,0.0341,0,80,80,80,
59c91ae332614d3392f465ad75d0a010,6.2864,0.0397,0.8575,80,0.0104,0.0208,0,80,80,80,
e889c3ca507a40958a3c8c26bce095a6,6.3581,0.0209,0.8316,80,0.0103,0.0206,0,80,80,80,
43c8802743814aed9e98445abd516e50,6.4288,0.0225,0.8262,80,0.0102,0.0208,1,80,80,80,
59c2a7013ba74e7386c1da44bad99e30,6.5004,0.0220,0.8143,80,0.0100,0.0208,0,80,80,80,
3b10752007e74086a0bdf284380b1fff,6.5720,0.0225,0.7995,80,0.0098,0.0209,0,80,80,80,
ca66b34943764a27ab3e74ef3fbe89c5,6.6435,0.0248,0.7785,80,0.0095,0.0208,0,80,80,80,
32da9c8c23e44e18ba28810514d3019a,6.7151,0.0203,0.7499,80,0.0092,0.0209,1,80,80,80,
a678bc69da264d3f85721591bfafae49,6.7865,0.0207,0.7217,80,0.0089,0.0195,0,80,80,80,
b24d07dd510e4c9586e4279272d3befc,6.8575,0.0255,0.6923,80,0.0084,0.0192,0,80,80,80,
fcb3bf85b7124e7aa56ef9e6d81e4d85,6.9296,0.0275,0.6579,80,0.0080,0.0185,0,80,80,80,
b8c8eac432554105a21cab8bc06a9fb9,11.0052,0.0217,0.7425,80,0.0091,0.0194,1,80,80,80,
822b97b78bd44b37976f5d811e07ab5d,11.0721,0.0189,0.7660,80,0.0095,0.0194,0,80,80,80,
bb75091310a24db6b5fd3e5d991a904e,11.1433,0.0178,0.7853,80,0.0097,0.0194,0,80,80,80,
3c4cd42066aa479dbbb1b7cfd8f74f38,11.2147,0.0163,0.8188,80,0.0102,0.0194,0,80,80,80,
e16be4004d6549ffa1530d651768b47c,11.2868,0.0258,0.8426,80,0.0103,0.0194,1,80,80,80,
54ed0e48e7464a0189da3e99d7212ac8,11.3582,0.0272,0.8448,80,0.0103,0.0194,0,80,80,80,
dcfce8eb6d684a87bed4425d8d1969cb,11.4292,0.0191,0.8423,80,0.0104,0.0210,0,80,80,80,
2cd41c6c05f54aa8ac26e74fc7b849da,11.5002,0.0253,0.8487,80,0.0104,0.0210,0,80,80,80,
73602adf30bb421cbebce08c1e1c0fc5,11.5720,0.0268,0.8465,80,0.0104,0.0210,1,80,80,80,
53c8cabf6c3f41fa9c9218dcc2122057,11.6435,0.0255,0.8469,80,0.0104,0.0210,0,80,80,80,
eb1458c53cdb4c9bad413afc1eb82d9e,11.7153,0.0230,0.8450,80,0.0104,0.0210,0,80,80,80,
6bcc9daf776a4a2ea688d43333b1d3f1,11.7860,0.0243,0.8445,80,0.0104,0.0210,0,80,80,80,
67d45f747cca471584054b0250ece4f2,11.8576,0.0236,0.8420,80,0.0104,0.0210,1,80,80,80,
a392070de302449982714f1fc6a3a428,11.9288,0.0247,0.8430,80,0.0104,0.0210,0,80,80,80,
c1b9a340f5c8435db39ebaff9c80c91d,12.0010,0.0222,0.8330,80,0.0103,0.0210,0,80,80,80,
be5600414c394a799e010f4e6ffec019,12.0718,0.0214,0.8413,80,0.0104,0.0210,0,80,80,80,
5e2baf5ac88745c58d1254bc242d8246,12.1438,0.0207,0.8397,80,0.0104,0.0210,1,80,80,80,
e19e4a9c49db4b92a79811c33cd74c2f,12.2154,0.0233,0.8330,80,0.0102,0.0206,0,80,80,80,
c32e733fef0a45d2950582cddfafaae3,12.2865,0.0246,0.8172,80,0.0100,0.0195,0,80,80,80,
93a1cdf3e1cc46e6aa6b9c6465cab76d,12.3585,0.0237,0.8087,80,0.0099,0.0196,0,80,80,80,
360b3177c94c432eb3eb86f09477cf0e,12.4289,0.0236,0.8022,80,0.0099,0.0194,1,80,80,80,
36b43a66da464c549058e64cffc24cae,12.5005,0.0234,0.7815,80,0.0096,0.0194,0,80,80,80,
4d4f00a7775e4420a14625212a5205f4,12.5720,0.0216,0.7594,80,0.0093,0.0195,0,80,80,80,
36c6dbd3896a415ca6b3d2bb8e2afc78,12.6438,0.0197,0.7374,80,0.0091,0.0194,0,80,80,80,
722a161d47924baab7d0f5917b00220c,12.7148,0.0198,0.7150,80,0.0088,0.0195,1,80,80,80,
003bb501eeda442ab4f0301ad458ecf0,12.7862,0.0202,0.6845,80,0.0084,0.0185,0,80,80,80,
1dadbc58cf0b409b888b57f88c6b186e,12.8576,0.0191,0.6536,80,0.0080,0.0185,0,80,80,80,
10a9e2870b2a4f719f12119427e0fa6f,12.9295,0.0265,0.6164,80,0.0075,0.0103,0,80,80,80,
10dbdce716614a1ca077a3966859f7bb,17.0046,0.0206,0.7223,80,0.0089,0.0199,1,80,80,80,
d0172fff86c141b2a76f07e0e25f68c6,17.0717,0.0212,0.7678,80,0.0095,0.0199,0,80,80,80,
38036d2b37154ed9911733e4d7b05d85,17.1436,0.0182,0.7855,80,0.0097,0.0199,0,80,80,80,
8cbdc2cd7d5744cbb54c17832b0d2915,17.2153,0.0160,0.8009,80,0.0099,0.0199,0,80,80,80,
7a3367109e4b41b2a2e3e34944d5348d,17.2861,0.0219,0.8242,80,0.0102,0.0199,1,80,80,80,
923091d38d3f4b8daa48ca0ac07c9dc4,17.3578,0.0204,0.8236,80,0.0102,0.0199,0,80,80,80,
6778223c80134033a0b3c7da2fe2abbc,17.4296,0.0209,0.8264,80,0.0102,0.0198,0,80,80,80,
42c4403de78a4b1cb62eb5456ea0c970,17.5008,0.0281,0.8367,80,0.0102,0.0198,0,80,80,80,
35057f886167478aba729a54e417a203,17.5718,0.0272,0.8361,80,0.0102,0.0199,1,80,80,80,
bb5936286e964b99b6cc681bb85ec16a,17.6436,0.0238,0.8351,80,0.0103,0.0198,0,80,80,80,
f24597c0e98d42e08447fe6c18c53594,17.7145,0.0241,0.8336,80,0.0102,0.0199,0,80,80,80,
42cff843fb4a497695850ad6c2df6c65,17.7867,0.0249,0.8242,80,0.0101,0.0191,0,80,80,80,
7ecd606222ac465c949b6fb7d528a5b0,17.8577,0.0259,0.8245,80,0.0101,0.0198,1,80,80,80,
23ca55de55e0442a83ec6085afc9b8c8,17.9287,0.0243,0.8336,80,0.0102,0.0196,0,80,80,80,
b07599eb81d6444c9b2c65d05094b858,18.0005,0.0310,0.8460,80,0.0103,0.0198,0,80,80,80,
f0fe5ec22a704906a9042274185660f7,18.0715,0.0198,0.8368,80,0.0103,0.0196,0,80,80,80,
507596162a294393be14ae05152757b6,18.1439,0.0190,0.8343,80,0.0103,0.0196,1,80,80,80,
586fc07aee2143bda79231538d219805,18.2150,0.0197,0.8287,80,0.0102,0.0196,0,80,80,80,
20eff10141644ddfb3f5b1af931adc3a,18.2860,0.0233,0.8232,80,0.0101,0.0196,0,80,80,80,
e7e7e2ce33754308833f4415850d8a4f,18.3575,0.0227,0.8191,80,0.0101,0.0198,0,80,80,80,
98d7437b4ddd47e3bac496809617671d,18.4291,0.0222,0.8152,80,0.0100,0.0196,1,80,80,80,
fd222c31f7a843ca814e5ca9c9601fb5,18.5002,0.0205,0.7970,80,0.0098,0.0196,0,80,80,80,
24129d996b964605be3a28fdb37b5576,18.5724,0.0192,0.7768,80,0.0096,0.0196,0,80,80,80,
af3c6ed1e45e4c6ab68226d3863fed06,18.6433,0.0195,0.7603,80,0.0094,0.0192,0,80,80,80,
8c8d2d8198be449fb644188743c4bb24,18.7144,0.0202,0.7370,80,0.0091,0.0191,1,80,80,80,
ace603ac1cad41b992358ef5482b7f08,18.7866,0.0232,0.7120,80,0.0087,0.0190,0,80,80,80,
8eb78c3d97024f5d81ae0430707136e5,18.8575,0.0230,0.6824,80,0.0083,0.0184,0,80,80,80,
3d385ecaa74542d180b4ceb1f7f34fa0,18.9296,0.0210,0.6465,80,0.0079,0.0106,0,80,80,80,
08db6e48c2b849c291712fe10709aa07,23.0030,0.0222,0.7293,80,0.0090,0.0194,1,80,80,80,
a3f03b8abb2f4ddba6c4dbf53d9c2dbb,23.0725,0.0204,0.7772,80,0.0096,0.0194,0,80,80,80,
74fc49f033a54047a6e052d13086d7cd,23.1438,0.0180,0.8176,80,0.0101,0.0193,0,80,80,80,
6292b93b38fb4d979dafb1149754b2a4,23.2152,0.0174,0.8354,80,0.0104,0.0193,0,80,80,80,
8ff15621595f423e9572e036db79f3bf,23.2861,0.0194,0.8510,80,0.0105,0.0193,1,80,80,80,
c3a46541367d45feb9fcf136123454c2,23.3580,0.0212,0.8490,80,0.0105,0.0194,0,80,80,80,
44b1cf7452ee4a2b983972d88e27a35f,23.4295,0.0196,0.8499,80,0.0105,0.0199,0,80,80,80,
96f5d24a89ab48beb3ec9c42ada681d1,23.5001,0.0222,0.8500,80,0.0105,0.0199,0,80,80,80,
14c3bfabd7e8408898457e8037bb291f,23.5725,0.0296,0.8476,80,0.0104,0.0199,1,80,80,80,
ba7b2847f4944fac8a619ef1cc515eb9,23.6432,0.0193,0.8384,80,0.0104,0.0199,0,80,80,80,
1e2d0c76a8f445f89732a61f5586c656,23.7152,0.0262,0.8571,80,0.0105,0.0199,0,80,80,80,
db116bb76fa14f2f975c7330cfe8c6ce,23.7866,0.0239,0.8599,80,0.0106,0.0199,0,80,80,80,
