rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
98d361d4d9ad4af38b9d27b5a48338b2,12.7865,0.1383,9.4532,80,0.1179,0.2138,0,80,80,80,
e1e20eeb959d4a88a65cc4269a24d8a8,12.8578,0.1725,9.3820,80,0.1166,0.2138,0,80,80,80,
38c7c6f0046a48529fae84ff486fa515,12.9289,0.2187,9.4153,80,0.1164,0.2138,0,80,80,80,
00b90cad03864e0fb4e60a8988470de4,17.0007,0.2013,10.2039,80,0.1266,0.2162,1,80,80,80,
5f6d9e4aa7974d468f758a0269a78f1d,17.0720,0.1300,10.1326,80,0.1266,0.2163,0,80,80,80,
3331d18f2ee24291bfae0138d16861b7,17.1434,0.1644,10.0622,80,0.1253,0.2167,0,80,80,80,
ffba539c2d924e9a9e28f3a142b5c819,17.2162,0.1920,10.0980,80,0.1254,0.2168,0,80,80,80,
6d4c31720ebe45d7bd4ea4b0f4a7c69a,17.2860,0.1222,10.0284,80,0.1254,0.2168,1,80,80,80,
a168a93c5e0542de91b293e1336fb60f,17.3580,0.1557,9.9565,80,0.1241,0.2168,0,80,80,80,
b6b56b86d9ff4660983074a13440c1de,17.4293,0.2014,9.9922,80,0.1239,0.2168,0,80,80,80,
a396c7b678e9443aab310e8e206b5466,17.5002,0.1304,9.9208,80,0.1239,0.2167,0,80,80,80,
0cb1800bee394bbab7f4bab1ec27045c,17.5717,0.1615,9.9565,80,0.1240,0.2167,1,80,80,80,
8d8aaa276eaa4bffb88e0a5b76bb94d4,17.6448,0.1948,9.8840,80,0.1226,0.2167,0,80,80,80,
1077ce31a8a445ef926709e02e986574,17.7151,0.1244,9.8138,80,0.1227,0.2168,0,80,80,80,
9a10cde4b0f345b29f9649aca41e034e,17.7863,0.1712,9.8498,80,0.1225,0.2167,0,80,80,80,
76de90d648a842fabf11748ca0c19a6d,17.8582,0.2075,9.8902,80,0.1226,0.2168,1,80,80,80,
2e28096cd97e46d9b1bf5c97c183be15,17.9289,0.1369,9.8198,80,0.1226,0.2168,0,80,80,80,
e3d52343bf70479c91106caeb1d2efc4,18.0007,0.1726,9.7469,80,0.1212,0.2167,0,80,80,80,
4d1173cffb524d49aeddd8b7575796d7,18.0719,0.2029,9.7874,80,0.1213,0.2168,0,80,80,80,
eba9f3b6a6f84382b08e5e876fc55ffd,18.1439,0.1309,9.7151,80,0.1213,0.2167,1,80,80,80,
261f56f277e243b595846f2ffc0ccbd3,18.2154,0.1651,9.6437,80,0.1200,0.2168,0,80,80,80,
c852c27eeb6c44a1b9d4faabedcfd951,18.2859,0.2106,9.6822,80,0.1199,0.2168,0,80,80,80,
4e64b9909e484e8caee0f20ca8526116,18.3578,0.1386,9.6103,80,0.1199,0.2168,0,80,80,80,
2f4520702f134eb2bd1a3e514e5aae2e,18.4289,0.1664,9.6478,80,0.1200,0.2168,1,80,80,80,
07779c84e8454e88aae7754a90f2e114,18.5005,0.2002,9.5762,80,0.1187,0.2168,0,80,80,80,
29dce90fa28946fb90817d38019931ca,18.5720,0.1288,9.5049,80,0.1187,0.2168,0,80,80,80,
644f14437a504a878b661ba3c110a0ae,18.6434,0.1745,9.5408,80,0.1186,0.2167,0,80,80,80,
1b8f46f5e02540eea8ad5dffcd37a9fd,18.7152,0.2034,9.5804,80,0.1187,0.2167,1,80,80,80,
28ffd2ab0f7a41c786d56e7651f0b4dc,18.7858,0.1327,9.5099,80,0.1187,0.2168,0,80,80,80,
8be2ce9b08984d6ca8f31be84e328e03,18.8580,0.1651,9.4377,80,0.1174,0.2168,0,80,80,80,
ab7631bf10054675a29422cac7cbfd72,18.9287,0.2095,9.4726,80,0.1173,0.2168,0,80,80,80,
f3a6ab52b1f645b9a7943109bf7e36c2,23.0004,0.1848,10.2504,80,0.1274,0.2167,1,80,80,80,
3f580fe8281d40ccaba03a9a209ff252,23.0722,0.1131,10.1789,80,0.1274,0.2168,0,80,80,80,
