rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
4f533d9abccf4556af914e79f28cbb2e,5.0055,0.0394,0.8221,80,0.0099,0.0286,1,80,80,80,
fd64e6cd7b864de9ad98a20a92d48ec8,5.0725,0.0313,0.8216,80,0.0100,0.0227,0,80,80,80,
86ad350ce0b74b66b237b169d3d5889b,5.1430,0.0184,0.8306,80,0.0103,0.0227,0,80,80,80,
20fa7a25dd824ca687f0d8a29b4ce4c3,5.2150,0.0186,0.8534,80,0.0106,0.0227,0,80,80,80,
1ab4e53216b646e6bf7c722487b4220f,5.2868,0.0238,0.8740,80,0.0108,0.0227,1,80,80,80,
9bada37ebfc049279153afb744d6c7d6,5.3576,0.0272,0.9872,80,0.0122,0.1084,0,80,80,80,
9a5b475e08054e8083a1a66edbd3138a,5.4290,0.0216,0.9787,80,0.0121,0.1083,0,80,80,80,
d0dcb7e6bddc4d4daedd5b01f4906fb6,5.5015,0.0261,0.9870,80,0.0122,0.1084,0,80,80,80,
81c3947475714f2abe831cc06bc894f7,5.5722,0.0218,0.9813,80,0.0121,0.1084,1,80,80,80,
0c24ee9567ec4493ba22fecf692aaead,5.6436,0.0235,0.9817,80,0.0121,0.1084,0,80,80,80,
2bbf216da9b7431b8e612591710d270a,5.7146,0.0281,0.9841,80,0.0121,0.1084,0,80,80,80,
a7d038e93b4d49f1bc7d5e43efcf4f28,5.7863,0.0214,0.9783,80,0.0121,0.1084,0,80,80,80,
df2a5dd6d5274d2eab7ad8916f7bfbe8,5.8572,0.0276,0.9802,80,0.0121,0.1084,1,80,80,80,
218fd99732214dd2b2ecc8491b3ecc12,5.9287,0.0237,0.9718,80,0.0120,0.1084,0,80,80,80,
73657ee5705744c2a385d3eeb0dc74c8,6.0005,0.0285,0.9772,80,0.0120,0.1084,0,80,80,80,
14b0ecef8a4f45348fc540ffc06e098e,6.0717,0.0222,0.9637,80,0.0119,0.1084,0,80,80,80,
