rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
e3f87482f6c74688bb723e6941b02a4e,5.0055,0.0298,0.8332,80,0.0102,0.0287,1,80,80,80,
65bb723d989044819f46c365428fdd82,5.0671,0.0349,0.8486,80,0.0103,0.0223,0,80,80,80,
6e903f299b69441193a24f8e3a9e7fad,5.1336,0.0195,0.8498,80,0.0105,0.0222,0,80,80,80,
0af54a4b846c47f6bfe5b62bfcc178c9,5.2002,0.0184,0.8686,80,0.0108,0.0223,0,80,80,80,
29edf36bba5f4d7a8569e671ebe53cfd,5.2677,0.0224,0.8834,80,0.0109,0.0217,1,80,80,80,
7cd49583ee834cbd990751df974af210,5.3341,0.0221,0.8974,80,0.0111,0.0242,0,80,80,80,
d2e62790562e49f299d0bd2622bf38da,5.4004,0.0339,0.9059,80,0.0110,0.0243,0,80,80,80,
50aefed038fc45bc99e7c15056ad9c6d,5.4675,0.0269,0.8857,80,0.0109,0.0243,0,80,80,80,
73e96e3ff2394fd8844f70774fdef6e6,5.5343,0.0252,0.8878,80,0.0109,0.0242,1,80,80,80,
081814e214b5409ba833867c2ba4c1b7,5.6006,0.0233,0.9000,80,0.0111,0.0242,0,80,80,80,
a15f01417d6a481da24de0cda670d958,5.6670,0.0214,0.9030,80,0.0112,0.0242,0,80,80,80,
02be4824ef7145a1a65ee836705d818b,5.7341,0.0279,0.9155,80,0.0112,0.0242,0,80,80,80,
9658bd95fc67409f8682c43b681fab60,5.8005,0.0274,0.9158,80,0.0112,0.0241,1,80,80,80,
2216d5cf4ad44a87851863dec3381e4f,5.8681,0.0253,0.9260,80,0.0114,0.0243,0,80,80,80,
058da2962c7f45a2ab2a2d20d7f3232a,5.9337,0.0300,0.9289,80,0.0114,0.0242,0,80,80,80,
d894c6721cc8477e87e29f7def9e7e99,6.0003,0.0195,0.9254,80,0.0115,0.0243,0,80,80,80,
a0e491125575485fb0f4d2f8d665c971,6.0684,0.0271,0.9313,80,0.0114,0.0242,1,80,80,80,
1b88ed2b33994c3e9e2a1261646a8836,6.1336,0.0322,0.9296,80,0.0114,0.0216,0,80,80,80,
0ec007d9cdaf487480b74eeec332f607,6.2005,0.0201,0.9119,80,0.0113,0.0216,0,80,80,80,
bfb7cec84cd243ebb3cd76c4c110a21c,6.2669,0.0198,0.9049,80,0.0112,0.0216,0,80,80,80,
086ef1eefebe496f92d7dad41740cf4a,6.3344,0.0289,0.9064,80,0.0111,0.0216,1,80,80,80,
0c55f4cae8b64e3582126197b3994f06,6.4010,0.0321,0.8979,80,0.0110,0.0214,0,80,80,80,
2cfec108b562498b93bcb3edc5d46016,6.4672,0.0222,0.8804,80,0.0109,0.0214,0,80,80,80,
