rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
1a5d7d77800946b88b6e4774fc002a96,5.0054,0.0334,0.7896,80,0.0096,0.0271,1,80,80,80,
1efdeffd064a45d591613a5789a6e35c,5.0725,0.0302,0.8027,80,0.0098,0.0217,0,80,80,80,
7369a2ff3abf49869c0e0876202235d5,5.1429,0.0162,0.8200,80,0.0102,0.0217,0,80,80,80,
a098554c8e4e468da667d86d9235d882,5.2150,0.0273,0.8466,80,0.0104,0.0218,0,80,80,80,
a6d497b9a06449a3841341785c236875,5.2864,0.0276,0.8566,80,0.0105,0.0214,1,80,80,80,
ca9e81ca89c34a3588c5484558af2101,5.3574,0.0229,0.8545,80,0.0105,0.0210,0,80,80,80,
4a9b65be513a40dc8fccabf4d9c630cb,5.4287,0.0233,0.8537,80,0.0105,0.0210,0,80,80,80,
b9004308da2a41d688a98b7219ab64c5,5.5005,0.0223,0.8528,80,0.0105,0.0212,0,80,80,80,
898a43c36b8944c590602924725fcb6d,5.5724,0.0225,0.8517,80,0.0105,0.0211,1,80,80,80,
50b27ff99990455fa8d1ec7b2fa7bad0,5.6439,0.0213,0.8566,80,0.0106,0.0209,0,80,80,80,
9af5e44629d84f8a8a42a63af900434d,5.7148,0.0228,0.8562,80,0.0105,0.0210,0,80,80,80,
6bdc0692ea954daaaeca0a01fb6c0a74,5.7866,0.0249,0.8565,80,0.0105,0.0210,0,80,80,80,
95f7b458f12540239c7ec6927490fce4,5.8584,0.0270,0.8463,80,0.0104,0.0195,1,80,80,80,
9a698cfa63b644c4b4bec1efd54ae62d,5.9294,0.0236,0.8384,80,0.0103,0.0196,0,80,80,80,
197d3c8fe1c5424d8a130e6a1eee4ed4,6.0008,0.0236,0.8418,80,0.0104,0.0196,0,80,80,80,
a7d1d7e9278e490cb0d23e0854fab124,6.0716,0.0248,0.8429,80,0.0104,0.0188,0,80,80,80,
da01b22829c44891a8796539db05258f,6.1430,0.0255,0.8423,80,0.0103,0.0188,1,80,80,80,
05af708a2f75457f8703e6baecc26b1f,6.2150,0.0210,0.8297,80,0.0102,0.0189,0,80,80,80,
d8dbb17ec62e40d8af3999a16239b0c2,6.2866,0.0204,0.8228,80,0.0102,0.0188,0,80,80,80,
5484adc8927d4347b73255166181ae47,6.3574,0.0209,0.8203,80,0.0101,0.0189,0,80,80,80,
