rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
32a90bb141ba445ab5a678d4a8809235,12.7860,0.0228,0.7753,80,0.0095,0.0189,0,80,80,80,
86f9af793f02430aae65d21e086bce7c,12.8578,0.0230,0.7549,80,0.0093,0.0188,1,80,80,80,
e662b8040f884b4c9584fa7ff36a81b3,12.9296,0.0231,0.6936,80,0.0085,0.0151,0,80,80,80,
2f48b88e0aaf4ba4b36c9d99eb920de9,17.0038,0.0239,0.7919,80,0.0097,0.0238,1,80,80,80,
d04438d2a5a14b14bf2d833014f4fdc2,17.0717,0.0189,0.8247,80,0.0102,0.0238,0,80,80,80,
548aa77df1c047aca3f3a5a73377efd6,17.1435,0.0200,0.8471,80,0.0105,0.0238,1,80,80,80,
0fc4906c97954a2f9286f99052f945d1,17.2145,0.0214,0.8515,80,0.0105,0.0239,0,80,80,80,
b7417f8910744270a4cc3b248b55359d,17.2863,0.0232,0.8543,80,0.0105,0.0215,1,80,80,80,
8ce06898e8d5403390d00adc10a8597b,17.3579,0.0200,0.8480,80,0.0105,0.0215,0,80,80,80,
86a06547cbb84af8b4e51bd985b422ec,17.4293,0.0211,0.8526,80,0.0105,0.0215,1,80,80,80,
1308bccd42a64e2fa207d2a8de5f18c2,17.5005,0.0227,0.8566,80,0.0106,0.0202,0,80,80,80,
54ab291edcd14a2492e19c69a26371d0,17.5717,0.0259,0.8634,80,0.0106,0.0205,1,80,80,80,
b4191f53229142d4a5de809dc8fe0aa7,17.6433,0.0257,0.8675,80,0.0107,0.0206,0,80,80,80,
362739c2a9cd4614bc1c419a6b34b07d,17.7144,0.0270,0.8692,80,0.0107,0.0206,1,80,80,80,
184b3f9c55e34318905c0f1a93ee9aa7,17.7859,0.0193,0.8643,80,0.0107,0.0206,0,80,80,80,
27f346a0cfe446d09b53f1c1937b2fd2,17.8575,0.0201,0.8638,80,0.0107,0.0205,1,80,80,80,
b0742baa715e4b36a60fbe8925033dd1,17.9295,0.0232,0.8655,80,0.0107,0.0206,0,80,80,80,
83cfad59f16f4bc8a82c29ed7b8e0182,18.0006,0.0245,0.8694,80,0.0107,0.0205,1,80,80,80,
36dcfcba1362466ba6b1ccb520a2bf90,18.0722,0.0196,0.8634,80,0.0107,0.0206,0,80,80,80,
2348cea503ac4c8d931fe0637ebd21c2,18.1430,0.0244,0.8655,80,0.0106,0.0205,1,80,80,80,
86bb1d824c764856968ea3ba897fdabc,18.2163,0.0264,0.8606,80,0.0106,0.0205,0,80,80,80,
de115fc7d1d54807b9b18c0eefb2eeb8,18.2861,0.0225,0.8490,80,0.0105,0.0205,1,80,80,80,
64d51fa7a9e74e348d75ea195de3e70e,18.3582,0.0302,0.8444,80,0.0103,0.0204,0,80,80,80,
b6e482ba2635424d87b7212b2688e8ff,18.4289,0.0236,0.8318,80,0.0102,0.0204,1,80,80,80,
16bdb7bf694c45c0befe16ddcd184b16,18.5005,0.0287,0.8294,80,0.0101,0.0204,0,80,80,80,
be9955f0249948bc899a49b603c2f020,18.5721,0.0218,0.8219,80,0.0101,0.0204,1,80,80,80,
62b8c9cfad7a4fe19e36c42503bf4f66,18.6438,0.0215,0.8180,80,0.0101,0.0204,0,80,80,80,
fb23e2cf915a4e7aba43f1dd13dc8184,18.7144,0.0243,0.8195,80,0.0101,0.0204,1,80,80,80,
0be70a10edde4d8da83349778f40d2f7,18.7859,0.0244,0.7976,80,0.0098,0.0204,0,80,80,80,
9a6d8564ce94465587ef920bb76410e5,18.8576,0.0217,0.7695,80,0.0095,0.0203,1,80,80,80,
a205a9e85f714fc299221a2eb69189b0,18.9296,0.0227,0.7080,80,0.0087,0.0140,0,80,80,80,
68ddd527e071446383dfc947d0e6821d,23.0025,0.0232,0.8173,80,0.0101,0.0209,1,80,80,80,
004b33d5110848b58c81b7f73aa4ce2e,23.0725,0.0159,0.8408,80,0.0104,0.0209,0,80,80,80,
a564f3e2d31947308dc0bfde6b56e7c0,23.1432,0.0203,0.8671,80,0.0107,0.0209,1,80,80,80,
18e2855fe8d740a0bf115187c851c96d,23.2153,0.0227,0.8679,80,0.0107,0.0209,0,80,80,80,
58002fc21c9142b99cc7832dcf984cb1,23.2868,0.0248,0.8679,80,0.0107,0.0209,1,80,80,80,
978f23758d474517b915bc5fa9be63c5,23.3580,0.0275,0.8708,80,0.0107,0.0209,0,80,80,80,
df5323ef19064ee88d5c715deb11d474,23.4288,0.0286,0.8650,80,0.0106,0.0209,1,80,80,80,
e90a0a5c00254284aa00f55ba7cc5fac,23.5005,0.0203,0.8572,80,0.0106,0.0209,0,80,80,80,
13e88ae4c28c4d8c88fbbb11194d0b4a,23.5722,0.0227,0.8607,80,0.0106,0.0209,1,80,80,80,
2113658d35ac4aed82c8c59f31a12fc8,23.6433,0.0256,0.8656,80,0.0106,0.0200,0,80,80,80,
2b62832611b34b32b1bd31489407fae9,23.7155,0.0308,0.8662,80,0.0106,0.0199,1,80,80,80,
d8e25e946c1f40be9b1aacd84d72f382,23.7861,0.0238,0.8635,80,0.0106,0.0198,0,80,80,80,
092a5d6889a74e859948fc01ecb030fb,23.8584,0.0266,0.8630,80,0.0106,0.0203,1,80,80,80,
3cac6795bdcd476e9a9eecae4739e938,23.9290,0.0229,0.8552,80,0.0105,0.0203,0,80,80,80,
465016c74bc94451a6422667e8df790d,24.0010,0.0265,0.8554,80,0.0105,0.0203,1,80,80,80,
836b2332267744e9ba04918e1acb9988,24.0720,0.0266,0.8599,80,0.0105,0.0203,0,80,80,80,
40c4bb03102148aeb8ef853e2a5b7550,24.1438,0.0285,0.8664,80,0.0106,0.0218,1,80,80,80,
35f792be00d1499b8db7475867dd92db,24.2144,0.0237,0.8516,80,0.0105,0.0217,0,80,80,80,
b463f0aa920f4d1a8bf31c17f06eb850,24.2864,0.0250,0.8486,80,0.0104,0.0217,1,80,80,80,
b46e4866ad374b5b96cb7d15f858488a,24.3574,0.0258,0.8431,80,0.0103,0.0218,0,80,80,80,
5ccd4e5c85124c769934247dde2967ee,24.4288,0.0318,0.8368,80,0.0102,0.0217,1,80,80,80,
1193ba74df2a4815bafd3bf623df1bae,24.5009,0.0237,0.8236,80,0.0101,0.0217,0,80,80,80,
aa76e2d38fdd4635ace26d9e6e0b2f4a,24.5721,0.0260,0.8187,80,0.0100,0.0217,1,80,80,80,
e1ba707cb87f49fe9766dca958140c0f,24.6438,0.0216,0.8076,80,0.0099,0.0218,0,80,80,80,
538a2bd1ace8473c87ba0ab3eae63f01,24.7145,0.0246,0.8023,80,0.0098,0.0218,1,80,80,80,
21beac2e290e43e9ba9160bd2754756c,24.7864,0.0232,0.7821,80,0.0096,0.0217,0,80,80,80,
