rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
ce67e1ed4fb449bcacd0be43569bda16,5.0054,0.0460,1.5833,80,0.0195,0.0416,1,80,80,80,
095f6d0d9ad341dd8109baa6aa9ddcd6,5.0718,0.0441,1.5860,80,0.0195,0.0411,0,80,80,80,
90a34eb3ce974619bf592ef9fd98aac1,5.1436,0.0388,1.5966,80,0.0197,0.0411,0,80,80,80,
9748aefc285542dbb1999d58c791e820,5.2148,0.0386,1.6317,80,0.0202,0.0411,0,80,80,80,
68750d3982a644eba658464511cdb19c,5.2865,0.0327,1.6467,80,0.0204,0.0411,0,80,80,80,
6e17edd853164e5fb2edfd2a7e9d1a1b,5.3578,0.0409,1.6829,80,0.0208,0.0411,0,80,80,80,
cce2e58fb8f243b28b3208b317a1412f,5.4288,0.0354,1.6882,80,0.0209,0.0411,0,80,80,80,
1d43b810635d423584194ba1710db40d,5.5004,0.0269,1.6960,80,0.0211,0.0411,0,80,80,80,
3d9dcd82fe1a4490abc3523b7c36c60c,5.5719,0.0354,1.7174,80,0.0213,0.0411,0,80,80,80,
a38493f4a7f14558aa38b5b304ece15a,5.6446,0.0466,1.7368,80,0.0214,0.0411,0,80,80,80,
118d58ca48b8496a8acee87c98b93900,5.7155,0.0485,1.7400,80,0.0214,0.0411,1,80,80,80,
680f1bdeabc24123b8d3d757c67907c7,5.7860,0.0459,1.7084,80,0.0210,0.0411,0,80,80,80,
5c6c50bb59964a13a2e362e5ad2d83a5,5.8576,0.0407,1.6750,80,0.0207,0.0411,0,80,80,80,
ee5f81e0400e4d73b5995082b4b4830a,5.9292,0.0362,1.6406,80,0.0203,0.0411,0,80,80,80,
1a9d6b9fd97845a98224bf01e42a9223,6.0006,0.0513,1.6179,80,0.0198,0.0411,0,80,80,80,
56a67a8981434bfb832eb29f7ffe4be4,6.0717,0.0483,1.5866,80,0.0195,0.0410,0,80,80,80,
5c375a4f934e4537ba81fedd2c29d5c2,6.1433,0.0464,1.5577,80,0.0191,0.0399,0,80,80,80,
be44a970ba5744f59ba443cda68f0b09,6.2150,0.0438,1.5257,80,0.0188,0.0399,0,80,80,80,
8a93bf2341fe488c9faafbc4f0f3f85e,6.2860,0.0403,1.4965,80,0.0184,0.0399,0,80,80,80,
82f44073e65e441c8adae62e41dc2758,6.3574,0.0361,1.4652,80,0.0181,0.0399,0,80,80,80,
7fb7bc72d22c40be8bebc9da776c115d,6.4296,0.0523,1.4485,80,0.0177,0.0399,1,80,80,80,
757913e54eb94e73bbde1b10d04fb008,6.5005,0.0498,1.3907,80,0.0170,0.0399,0,80,80,80,
a157c63e09c34060aa8d9f643a5ac9b7,6.5717,0.0468,1.3365,80,0.0163,0.0399,0,80,80,80,
006c01fe17e64f84b9f3eeab46937041,6.6430,0.0457,1.2823,80,0.0157,0.0396,0,80,80,80,
01a6e3f5d07f43c1b187ea5ab8e3b82d,6.7149,0.0430,1.2273,80,0.0150,0.0399,0,80,80,80,
b2b1f6aa22554928a9057481354b6c71,6.7861,0.0407,1.1731,80,0.0143,0.0399,0,80,80,80,
94104b4210d844f79a8676973bbfa887,6.8577,0.0368,1.1181,80,0.0137,0.0399,0,80,80,80,
05d589f973df4cebb9c0ed372e140962,6.9287,0.0358,1.0635,80,0.0130,0.0214,0,80,80,80,
d502bfe60cef44c9bfb11c3ed44a191c,11.0034,0.0190,1.1244,80,0.0140,0.0378,0,80,80,80,
0d4b4875523b4497a5f13d239ea3b201,11.0723,0.0212,1.3150,80,0.0164,0.0391,0,80,80,80,
e0b9ffab88f0449a8ad331e4b8602ca9,11.1433,0.0355,1.5113,80,0.0187,0.0392,1,80,80,80,
c8e0974c4ec34994bd7b87f9bd57dae4,11.2162,0.0394,1.5544,80,0.0192,0.0392,0,80,80,80,
93410f0994324662b6db6ed46f53e62a,11.2863,0.0319,1.5722,80,0.0195,0.0391,0,80,80,80,
80e747ae61834c5394a9bf04ed286603,11.3577,0.0378,1.5870,80,0.0196,0.0392,0,80,80,80,
8e3a042a226440d9ade42da5737a204a,11.4287,0.0292,1.6026,80,0.0199,0.0392,0,80,80,80,
90f8fc7c061f4e0984ca5831ecb86e99,11.5007,0.0316,1.6238,80,0.0202,0.0392,0,80,80,80,
f25e110741d24c3b8ced74e42ad988a1,11.5715,0.0370,1.6510,80,0.0204,0.0392,0,80,80,80,
e21b5feb1215456dbab92a455794dc45,11.6445,0.0428,1.6721,80,0.0206,0.0392,0,80,80,80,
87ee272d868d4098b9283fbdc5131afb,11.7151,0.0323,1.6771,80,0.0208,0.0392,0,80,80,80,
06691c1cdef047ea978b457f380ec83d,11.7859,0.0366,1.7017,80,0.0211,0.0391,0,80,80,80,
65235bc3dc34410a9e17625233924f2b,11.8575,0.0345,1.7054,80,0.0211,0.0391,1,80,80,80,
14f1487b45f947cdb8aae08621d0b27b,11.9290,0.0473,1.6870,80,0.0208,0.0392,0,80,80,80,
0dc3bd60d57f48ff9fb1d10c2469f7c6,12.0010,0.0403,1.6550,80,0.0204,0.0390,0,80,80,80,
c1c466e938ff4d8b9076cf088aae8a2c,12.0724,0.0360,1.6251,80,0.0201,0.0392,0,80,80,80,
2bf403009d5646c7ae45d6f718f82e55,12.1430,0.0332,1.5981,80,0.0198,0.0392,0,80,80,80,
a0d6424bde994119806983e919d1c91b,12.2152,0.0484,1.5790,80,0.0194,0.0392,0,80,80,80,
5acacecc4da54e48acbb672e89a85ce9,12.2864,0.0515,1.5473,80,0.0189,0.0387,0,80,80,80,
