rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
79c8a85f19b24f5f91f0330183154bdf,12.8581,0.2001,9.2914,80,0.1151,0.2214,0,80,80,80,
6624d4b665df4b539598c1cf5eaa45e9,12.9296,0.2474,9.3299,80,0.1150,0.2174,0,80,80,80,
91309ff53813494abf84eb090df0efcc,17.0005,0.1445,9.3871,80,0.1170,0.2206,1,80,80,80,
563618db401e47fc96faccaad463a47d,17.0724,0.0948,9.4261,80,0.1181,0.2206,0,80,80,80,
81a856dc50c344d1907e8230cace7904,17.1433,0.1336,9.3552,80,0.1167,0.2206,0,80,80,80,
6a7e2e5c65ef4a6e8fb13ef9365f5a16,17.2145,0.1822,9.3980,80,0.1167,0.2204,0,80,80,80,
b9cd77fe2adb43a29b042f855931b73a,17.2870,0.2311,9.4351,80,0.1165,0.2207,1,80,80,80,
18aa8946ea0945acbcfbf21c0fee5cb4,17.3580,0.1601,9.3645,80,0.1165,0.2203,0,80,80,80,
c2461cd868c549ae9521642e4fa3a662,17.4290,0.2073,9.4029,80,0.1164,0.2203,0,80,80,80,
99487b4ff73a4be982062a06797bc720,17.5007,0.1357,9.3314,80,0.1164,0.2203,0,80,80,80,
6e6a66e3880c43e9869711dc5cc4b059,17.5722,0.0896,9.3671,80,0.1174,0.2206,1,80,80,80,
395cfa5bb6ed44ed929e25e99b33cdd2,17.6435,0.1280,9.2958,80,0.1160,0.2206,0,80,80,80,
fddd02dd735a40f4ac9dd4fcd7b91e33,17.7149,0.1774,9.3332,80,0.1159,0.2203,0,80,80,80,
9db1378503b04b8abbc511ba0e232718,17.7864,0.2297,9.3713,80,0.1157,0.2206,0,80,80,80,
aec8cba8a36f40bf8e4fdae9b0fcf244,17.8581,0.1579,9.2998,80,0.1157,0.2203,1,80,80,80,
bdefd0f88f12456483bb93fc7ef136b6,17.9291,0.2086,9.3379,80,0.1156,0.2200,0,80,80,80,
1e13634e636944ba9c7062dcbe42a43d,18.0008,0.1370,9.2664,80,0.1156,0.2207,0,80,80,80,
86715e9b76dd4c628c747bc075421f1b,18.0724,0.0897,9.3054,80,0.1167,0.2206,0,80,80,80,
3f3188a1df254dd8b1ba2c1592e371d1,18.1439,0.1281,9.2342,80,0.1153,0.2203,1,80,80,80,
ff4b06b93a284042b5f3d9adbfbd57de,18.2153,0.1781,9.2727,80,0.1151,0.2206,0,80,80,80,
fd8c3bfd2c49402484d07daa4306280b,18.2865,0.2278,9.3112,80,0.1150,0.2199,0,80,80,80,
ae754939b66b4dff8d452dd4e7b03e09,18.3580,0.1563,9.2398,80,0.1150,0.2200,0,80,80,80,
6a0673172f734e399de1f428115813ed,18.4295,0.2133,9.2779,80,0.1147,0.2207,1,80,80,80,
fd4d15de536242b497bb625d944f7fdc,18.5002,0.1426,9.2073,80,0.1147,0.2203,0,80,80,80,
0ccd39b9252a4a259740d17af2a959b8,18.5718,0.0947,9.2447,80,0.1158,0.2203,0,80,80,80,
eac79cf3432f4dff92e229726c390a18,18.6439,0.1346,9.1724,80,0.1144,0.2206,0,80,80,80,
